node,type,invert_elev,x,y,catchment
44215040,junction,413.8914967593439,1962271.418,569986.492,WWTP3
44215041,junction,375.4348038459581,1961358.662,569927.222,WWTP3
44215042,junction,373.32558362751763,1961372.926,569897.377,WWTP3
44215043,junction,369.6893123549751,1961406.96,569892.746,WWTP3
44215044,junction,362.70633038901116,1961526.249,569910.1,WWTP3
44215045,junction,381.14067125769293,1961605.118,569913.423,WWTP3
44215046,junction,368.50973399581835,1961553.203,569862.901,WWTP3
44215047,junction,368.61946221527484,1961566.957,569837.136,WWTP3
44215048,junction,371.22550742736524,1961595.1,569833.503,WWTP3
44215049,junction,374.8191066145636,1961617.431,569850.636,WWTP3
44215051,junction,386.6270822305149,1962193.662,570178.291,WWTP3
44215053,junction,346.0703131169766,1961511.105,570037.115,WWTP3
44215069,junction,334.0063049889604,1962226.274,570608.045,WWTP3
44215070,junction,334.158705293761,1962223.267,570608.538,WWTP3
44215800,junction,316.27685192717695,1961832.982,570442.81,WWTP3
44215801,junction,324.38560213937205,1962085.747,570374.384,WWTP3
44215802,junction,316.91994687949085,1962299.238,570420.72,WWTP3
44215803,junction,400.10311456255874,1962247.538,569979.449,WWTP3
44216001,junction,330.67349053068926,1962984.336,570060.09,WWTP3
44216002,junction,325.88812095995013,1963076.33,570049.14,WWTP3
44216003,junction,319.0544912926908,1963134.161,570030.037,WWTP3
44216004,junction,288.01664521699865,1963388.68,570005.538,WWTP3
44216005,junction,287.7398336680755,1963336.857,570611.913,WWTP3
44216006,junction,282.57290632952083,1963452.378,570036.47,WWTP3
44216007,junction,279.95162108695035,1963478.888,570050.029,WWTP3
44216008,junction,276.7542626922336,1963578.85,570048.698,WWTP3
44216009,junction,273.55385629142074,1963678.809,570047.364,WWTP3
44216010,junction,271.18250754872327,1963753.214,570046.373,WWTP3
44216011,junction,310.9224110285303,1963183.554,569978.522,WWTP3
44216012,junction,304.85992690356204,1963225.931,569998.205,WWTP3
44216013,junction,298.111641406991,1963292.578,569998.383,WWTP3
44216014,junction,293.856624896958,1963337.688,569973.744,WWTP3
44216015,junction,290.81776281923385,1963367.384,569985.413,WWTP3
44216016,junction,280.27166172703164,1963642.749,569983.894,WWTP3
44216017,junction,276.7786467410017,1963678.136,569983.346,WWTP3
44216018,junction,316.71057460485747,1963171.461,569956.841,WWTP3
44216019,junction,326.4367620572324,1963145.261,569926.539,WWTP3
44216020,junction,286.2335616508315,1963623.544,569940.791,WWTP3
44216021,junction,282.99353117077055,1963668.387,569930.676,WWTP3
44216022,junction,275.5411562660207,1963747.316,569885.208,WWTP3
44216023,junction,275.42838004046826,1963757.905,569883.719,WWTP3
44216024,junction,329.24397567165954,1963172.517,569845.093,WWTP3
44216025,junction,325.62904044178913,1963209.228,569800.011,WWTP3
44216026,junction,319.6579964997012,1963253.925,569794.311,WWTP3
44216027,junction,308.75832670036164,1963307.436,569852.314,WWTP3
44216028,junction,325.4248240333563,1963259.738,569771.508,WWTP3
44216029,junction,340.41796601964023,1963366.968,569802.534,WWTP3
44216030,junction,351.3999319835721,1963357.178,569718.43,WWTP3
44216031,junction,573.2185756208594,1963615.997,569797.727,WWTP3
44216032,junction,563.120531424771,1963681.433,569783.519,WWTP3
44216800,junction,280.30823780018375,1963639.673,569983.894,WWTP3
44216801,junction,286.2701377239837,1963620.562,569941.443,WWTP3
44216803,junction,326.47943414257645,1963141.194,569921.847,WWTP3
44301001,junction,250.20965955578265,1963842.688,573389.714,WWTP3
44301002,junction,246.55543860963408,1964714.461,573365.086,WWTP3
44301003,junction,247.81392676431702,1964240.425,573322.14,WWTP3
44301004,junction,249.45409240694167,1964269.851,573321.901,WWTP3
44301005,junction,248.7591470170509,1964359.155,573321.693,WWTP3
44301006,junction,248.07029763935216,1964446.826,573321.492,WWTP3
44301007,junction,247.1589438166445,1964548.131,573321.256,WWTP3
44301008,junction,246.73222296320282,1964648.774,573321.02,WWTP3
44301009,junction,246.47009443894575,1964708.489,573320.867,WWTP3
44301010,junction,246.24454198784085,1964766.401,573320.72,WWTP3
44301011,junction,245.1777398542366,1964769.107,573320.712,WWTP3
44301012,junction,250.4504520373676,1963941.56,573313.214,WWTP3
44301013,junction,249.02703319052992,1964040.262,573312.175,WWTP3
44301014,junction,246.05251760379207,1964795.126,573290.826,WWTP3
44301015,junction,249.8469468303572,1963842.487,573305.02,WWTP3
44301016,junction,244.73882697641085,1964860.641,573281.992,WWTP3
44301017,junction,244.7296829581228,1964861.809,573278.35,WWTP3
44301018,junction,247.6036143436922,1964240.25,573221.164,WWTP3
44301019,junction,249.48423410493174,1963842.287,573220.324,WWTP3
44301020,junction,249.95667504981364,1963941.347,573222.803,WWTP3
44301021,junction,248.64298442243236,1964040.095,573222.554,WWTP3
44301022,junction,248.28331970310288,1964068.748,573216.399,WWTP3
44301023,junction,247.8779348923333,1964164.032,573216.201,WWTP3
44301024,junction,247.5792302949241,1964240.232,573215.858,WWTP3
44301025,junction,248.27756205388098,1964269.754,573224.357,WWTP3
44301026,junction,247.5795686578942,1964359.061,573224.151,WWTP3
44301027,junction,247.03092756061199,1964446.628,573223.948,WWTP3
44301028,junction,246.36036621948932,1964548.037,573223.714,WWTP3
44301029,junction,245.73552496980682,1964648.533,573223.483,WWTP3
44301030,junction,245.36366822609335,1964735.497,573223.27,WWTP3
44301031,junction,244.99181148237986,1964822.365,573223.057,WWTP3
44301032,junction,244.47669845215378,1964879.566,573222.914,WWTP3
44301033,junction,249.0727532819701,1963842.058,573123.874,WWTP3
44301034,junction,249.4080339525314,1963941.111,573122.0,WWTP3
44301035,junction,248.2254075872787,1964039.846,573124.243,WWTP3
44301036,junction,247.98766311178971,1964083.826,573124.151,WWTP3
44301037,junction,247.64323842294033,1964162.388,573123.989,WWTP3
44301038,junction,247.39939793525934,1964240.051,573123.826,WWTP3
44301039,junction,270.3298861585292,1964269.518,573126.813,WWTP3
44301040,junction,269.47644445164576,1964353.033,573126.623,WWTP3
44301041,junction,268.89427528730744,1964446.427,573126.409,WWTP3
44301042,junction,268.4614584216737,1964548.106,573126.176,WWTP3
44301043,junction,268.034737568232,1964648.291,573125.947,WWTP3
44301044,junction,267.6049687086943,1964749.289,573125.711,WWTP3
44301045,junction,267.14776779429246,1964849.871,573125.477,WWTP3
44301046,junction,244.0073055133679,1964911.055,573128.109,WWTP3
44301047,junction,248.6917525199686,1963841.829,573027.428,WWTP3
44301048,junction,248.28636770919894,1963940.89,573027.209,WWTP3
44301049,junction,247.84135881918118,1964039.602,573027.001,WWTP3
44301050,junction,247.4938861242358,1964140.194,573026.798,WWTP3
44301051,junction,247.1768934902505,1964239.846,573026.554,WWTP3
44301052,junction,269.75381300638287,1964266.175,573026.526,WWTP3
44301053,junction,269.26003601882894,1964354.279,573026.328,WWTP3
44301054,junction,268.69920289716265,1964446.211,573026.12,WWTP3
44301055,junction,267.9524414036397,1964547.118,573025.894,WWTP3
44301056,junction,267.52267254410197,1964648.042,573025.665,WWTP3
44301057,junction,267.09290368456425,1964749.002,573025.437,WWTP3
44301058,junction,266.69666289208266,1964849.589,573025.213,WWTP3
44301059,junction,265.39821229518145,1964950.159,573024.984,WWTP3
44301060,junction,248.84415282476914,1963814.011,573007.989,WWTP3
44301061,junction,248.39304792255933,1963920.303,573007.128,WWTP3
44301062,junction,247.94194302034953,1964026.983,573006.925,WWTP3
44301063,junction,247.49083811813972,1964133.661,573006.696,WWTP3
44301064,junction,246.9879171122977,1964240.194,573007.296,WWTP3
44301065,junction,246.96962907572166,1964248.776,573007.496,WWTP3
44301066,junction,248.2562260112089,1964284.443,573006.369,WWTP3
44301067,junction,247.81426512728711,1964365.114,573006.186,WWTP3
44301068,junction,247.30524810925309,1964446.567,573006.701,WWTP3
44301069,junction,246.5584866157301,1964547.336,573006.544,WWTP3
44301070,junction,246.12871775619237,1964648.002,573006.498,WWTP3
44301071,junction,245.69894889665466,1964748.959,573006.064,WWTP3
44301072,junction,245.27222804321292,1964849.544,573006.27,WWTP3
44301073,junction,243.9615854219277,1964950.12,573005.636,WWTP3
44301074,junction,247.1406557800684,1964650.986,572973.493,WWTP3
44301075,junction,246.78099106073898,1964748.835,572948.914,WWTP3
44301076,junction,245.3057561102691,1964849.424,572951.713,WWTP3
44301077,junction,248.46924807495967,1963836.467,572938.525,WWTP3
44301078,junction,248.15835145316638,1964035.754,572912.775,WWTP3
44301079,junction,246.84466082578516,1964142.35,572912.165,WWTP3
44301080,junction,246.41489196624744,1964248.687,572911.924,WWTP3
44301081,junction,248.87801925479536,1964284.471,572911.845,WWTP3
44301082,junction,248.52140254156194,1964366.823,572911.665,WWTP3
44301083,junction,248.16478582832852,1964450.135,572911.482,WWTP3
44301084,junction,247.50032049939784,1964550.831,572911.261,WWTP3
44301085,junction,246.86633523142734,1964650.864,572910.903,WWTP3
44301086,junction,243.4312323612216,1964949.913,572907.898,WWTP3
44301087,junction,248.03947921542198,1963836.389,572897.989,WWTP3
44301088,junction,246.31159812195312,1964748.685,572880.321,WWTP3
44301089,junction,244.83636317148324,1964849.272,572881.604,WWTP3
44301090,junction,248.4082879530394,1964035.65,572864.372,WWTP3
44301091,junction,247.71943857534066,1963835.789,572816.915,WWTP3
44301092,junction,247.64933443513237,1963846.152,572816.887,WWTP3
44301093,junction,247.2866217097069,1963938.174,572816.656,WWTP3
44301094,junction,246.85380484407318,1964039.223,572814.835,WWTP3
44301095,junction,246.40269994186337,1964145.561,572813.069,WWTP3
44301096,junction,245.99426712499772,1964248.647,572812.836,WWTP3
44301097,junction,248.6158907305383,1964284.143,572815.505,WWTP3
44301098,junction,248.25927401730488,1964367.471,572815.622,WWTP3
44301099,junction,247.90265730407148,1964449.955,572815.63,WWTP3
44301100,junction,246.84499918875522,1964549.521,572812.178,WWTP3
44301101,junction,246.44571039017765,1964650.676,572811.832,WWTP3
44301102,junction,245.85134920145526,1964748.535,572811.741,WWTP3
44301103,junction,244.36392222660132,1964849.119,572811.522,WWTP3
44301104,junction,242.88563927003543,1964949.717,572813.411,WWTP3
44301105,junction,244.01035351946393,1964949.698,572805.162,WWTP3
44301106,junction,243.47695245266178,1964949.518,572719.821,WWTP3
44301107,junction,248.24674362995077,1963846.414,572727.888,WWTP3
44301108,junction,247.32929379505106,1964035.362,572714.231,WWTP3
44301109,junction,246.03693921034193,1964142.043,572713.985,WWTP3
44301110,junction,245.57364228374806,1964248.055,572713.686,WWTP3
44301111,junction,248.16173782223254,1964355.294,572710.031,WWTP3
44301112,junction,247.54299258474205,1964462.007,572713.285,WWTP3
44301113,junction,246.77489504854697,1964555.086,572713.102,WWTP3
44301114,junction,246.02508554892796,1964650.491,572713.008,WWTP3
44301115,junction,245.4276763541096,1964748.317,572712.467,WWTP3
44301116,junction,243.73603297082283,1964848.901,572712.206,WWTP3
44301117,junction,243.20567991011671,1964949.505,572713.387,WWTP3
44301118,junction,245.39719629314945,1964748.299,572703.788,WWTP3
44301119,junction,245.90926131727952,1964650.476,572705.056,WWTP3
44301120,junction,245.44291638458967,1964740.359,572696.902,WWTP3
44301121,junction,247.1403174170983,1963833.968,572617.189,WWTP3
44301122,junction,246.70445254536858,1963936.445,572616.889,WWTP3
44301123,junction,246.26858767363882,1964038.875,572616.6,WWTP3
44301124,junction,245.81748277142898,1964145.634,572616.3,WWTP3
44301125,junction,245.15606544859438,1964248.672,572616.008,WWTP3
44301126,junction,247.53994457864604,1964452.619,572614.113,WWTP3
44301127,junction,247.1833278654126,1964470.791,572618.446,WWTP3
44301128,junction,246.41523032921754,1964552.17,572618.22,WWTP3
44301129,junction,245.46425242726173,1964650.316,572617.949,WWTP3
44301130,junction,245.0040035067639,1964751.855,572614.022,WWTP3
44301131,junction,243.2574960137489,1964848.672,572606.747,WWTP3
44301132,junction,243.93110536096756,1964949.295,572612.569,WWTP3
44301133,junction,247.44816603279557,1963940.059,572596.879,WWTP3
44301134,junction,246.18629150904655,1964038.835,572595.772,WWTP3
44301135,junction,245.302369741203,1964137.758,572595.414,WWTP3
44301136,junction,245.23565197006084,1964546.485,572592.345,WWTP3
44301137,junction,248.8121017182954,1963840.945,572579.379,WWTP3
44301138,junction,247.11931973739635,1964451.908,572552.277,WWTP3
44301139,junction,240.62368038382417,1963986.172,573012.497,WWTP3
44301140,junction,240.20610354867048,1964260.492,573011.909,WWTP3
44301141,junction,239.58431030508402,1964534.855,573011.291,WWTP3
44301142,junction,237.9841071046776,1964719.77,573009.96,WWTP3
44301143,junction,244.73882697641082,1964864.801,573277.789,WWTP3
44301144,junction,243.46171242218173,1964973.229,573015.69,WWTP3
44301160,junction,250.94422902492158,1963941.771,573403.628,WWTP3
44301161,junction,249.3897459159554,1964040.417,573396.648,WWTP3
44301162,junction,238.4809320983276,1964663.249,573010.086,WWTP3
44302001,junction,242.9462610289855,1965052.015,573367.298,WWTP3
44302002,junction,244.03439920526185,1965085.982,573367.217,WWTP3
44302003,junction,243.6473024310683,1965143.285,573367.085,WWTP3
44302004,junction,243.37907789461923,1965200.471,573366.953,WWTP3
44302005,junction,243.06208526063398,1965276.48,573366.778,WWTP3
44302006,junction,242.74204462055272,1965352.871,573366.602,WWTP3
44302007,junction,240.9711530787696,1965454.179,573366.366,WWTP3
44302008,junction,240.65111243868833,1965528.418,573361.131,WWTP3
44302009,junction,240.33107179860704,1965601.873,573360.689,WWTP3
44302010,junction,239.95311904270153,1965675.093,573360.252,WWTP3
44302011,junction,239.42276598199538,1965731.698,573370.943,WWTP3
44302012,junction,239.1575894516423,1965864.662,573365.358,WWTP3
44302013,junction,238.3803478971592,1965893.923,573365.292,WWTP3
44302014,junction,238.0084911534457,1965980.862,573365.091,WWTP3
44302015,junction,237.66711447069233,1966060.052,573364.911,WWTP3
44302016,junction,237.24039361725065,1966160.694,573364.68,WWTP3
44302017,junction,238.7948767262169,1965735.599,573279.495,WWTP3
44302018,junction,239.00214114074572,1965772.482,573289.107,WWTP3
44302019,junction,239.19416552479447,1965822.287,573285.083,WWTP3
44302020,junction,242.84262882172106,1965058.662,573342.599,WWTP3
44302021,junction,243.58329430305204,1965086.747,573268.487,WWTP3
44302022,junction,243.2480136324907,1965142.906,573268.358,WWTP3
44302023,junction,242.97064507775357,1965200.224,573268.225,WWTP3
44302024,junction,242.58354830356004,1965276.112,573268.053,WWTP3
44302025,junction,242.2452196269027,1965352.632,573267.877,WWTP3
44302026,junction,240.32802379251103,1965461.476,573267.606,WWTP3
44302027,junction,238.47178808003957,1965864.575,573267.832,WWTP3
44302028,junction,237.95362704371746,1965893.839,573264.708,WWTP3
44302029,junction,237.58481830609998,1965979.848,573264.509,WWTP3
44302030,junction,237.2373456111546,1966059.963,573264.327,WWTP3
44302031,junction,236.8136727638089,1966159.681,573264.095,WWTP3
44302032,junction,240.20000753647852,1965461.416,573249.313,WWTP3
44302033,junction,239.815958768381,1965551.128,573248.807,WWTP3
44302034,junction,239.43191000028344,1965642.185,573248.266,WWTP3
44302035,junction,239.07834129314602,1965731.024,573247.735,WWTP3
44302036,junction,242.4433400231435,1965058.408,573235.922,WWTP3
44302037,junction,238.45654804955956,1965770.443,573209.561,WWTP3
44302038,junction,246.14449133932877,1965051.576,573183.013,WWTP3
44302039,junction,242.58659630965604,1965200.019,573179.328,WWTP3
44302040,junction,242.1994995354625,1965275.922,573179.155,WWTP3
44302041,junction,241.83983481613308,1965352.416,573178.98,WWTP3
44302042,junction,241.25461764569872,1965461.156,573178.731,WWTP3
44302043,junction,237.47509008664358,1965893.773,573164.111,WWTP3
44302044,junction,237.1062813490261,1965979.757,573163.907,WWTP3
44302045,junction,236.7588086540807,1966059.874,573163.717,WWTP3
44302046,junction,236.335135806735,1966159.587,573163.481,WWTP3
44302047,junction,237.71283456213254,1965864.481,573159.361,WWTP3
44302048,junction,238.0968833302301,1965804.613,573141.245,WWTP3
44302049,junction,239.60259834166013,1965460.994,573134.728,WWTP3
44302050,junction,239.18502150650644,1965543.163,573134.24,WWTP3
44302051,junction,238.7674446713528,1965626.0,573133.747,WWTP3
44302052,junction,238.38339590325523,1965706.635,573133.267,WWTP3
44302053,junction,238.02982719611785,1965788.081,573132.782,WWTP3
44302054,junction,236.67956049558435,1966059.841,573128.741,WWTP3
44302055,junction,241.7392506149647,1965058.154,573129.244,WWTP3
44302056,junction,242.08672330991004,1965199.836,573100.08,WWTP3
44302057,junction,241.6965785296205,1965276.102,573099.909,WWTP3
44302058,junction,241.36739387125118,1965352.223,573099.739,WWTP3
44302059,junction,240.827896792257,1965460.862,573099.495,WWTP3
44302060,junction,236.95083303812947,1965965.342,573109.422,WWTP3
44302061,junction,236.66736847120035,1966159.836,573104.179,WWTP3
44302062,junction,245.30798404372888,1965051.377,573099.196,WWTP3
44302063,junction,236.4357200079034,1966059.793,573073.879,WWTP3
44302064,junction,237.24953763553867,1965865.596,573037.7,WWTP3
44302065,junction,241.6447624259883,1965063.14,573022.889,WWTP3
44302066,junction,237.18552950752243,1965859.605,573020.196,WWTP3
44302067,junction,244.47185458611875,1965051.192,573015.424,WWTP3
44302068,junction,241.54113021872388,1965085.99,573015.213,WWTP3
44302069,junction,241.16012945672236,1965174.768,573014.962,WWTP3
44302070,junction,240.77912869472084,1965263.394,573014.743,WWTP3
44302071,junction,240.3981279327193,1965352.018,573014.497,WWTP3
44302072,junction,239.05700525047394,1965460.547,573014.217,WWTP3
44302073,junction,238.62114037874423,1965562.802,573013.963,WWTP3
44302074,junction,238.11212336071017,1965649.147,573013.892,WWTP3
44302075,junction,237.52385818417983,1965746.544,573013.478,WWTP3
44302076,junction,237.1276173916982,1965847.194,573013.201,WWTP3
44302077,junction,236.76795267236872,1965899.523,573013.239,WWTP3
44302078,junction,236.5088721542077,1965965.264,573013.107,WWTP3
44302079,junction,236.1370154104942,1966059.739,573012.919,WWTP3
44302080,junction,235.70419854486047,1966161.835,573012.716,WWTP3
44302081,junction,237.6122503609641,1965884.525,572980.593,WWTP3
44302082,junction,247.13937258192234,1965046.64,572920.329,WWTP3
44302083,junction,243.48448870614388,1965050.859,572913.346,WWTP3
44302084,junction,237.28306570259483,1965918.294,572912.843,WWTP3
44302085,junction,242.9526954041477,1965019.744,572899.236,WWTP3
44302086,junction,240.071991280446,1965169.477,572899.125,WWTP3
44302087,junction,239.77938269522883,1965236.465,572898.949,WWTP3
44302088,junction,239.48677411001165,1965303.455,572898.774,WWTP3
44302089,junction,239.11186936020218,1965388.34,572898.55,WWTP3
44302090,junction,238.73086859820066,1965477.494,572898.314,WWTP3
44302091,junction,238.36510786667918,1965562.706,572898.091,WWTP3
44302092,junction,237.99934713515768,1965647.923,572897.867,WWTP3
44302093,junction,237.63358640363626,1965733.3,572897.641,WWTP3
44302094,junction,236.84110481867307,1965818.677,572897.418,WWTP3
44302095,junction,236.58202430051205,1965905.881,572897.166,WWTP3
44302096,junction,238.2879519500697,1965946.143,572903.036,WWTP3
44302097,junction,237.84294306005197,1966051.299,572902.757,WWTP3
44302098,junction,237.4040301822262,1966154.626,572902.482,WWTP3
44302099,junction,246.70946001328636,1965046.716,572885.726,WWTP3
44302100,junction,242.77591105057897,1965015.817,572861.596,WWTP3
44302101,junction,236.5515442395519,1965863.912,572853.039,WWTP3
44302102,junction,242.49549448974588,1965030.689,572813.209,WWTP3
44302103,junction,242.65371567453414,1965050.631,572812.787,WWTP3
44302104,junction,236.83196080038502,1965965.866,572817.359,WWTP3
44302105,junction,235.57217851852286,1966007.849,572795.238,WWTP3
44302106,junction,235.23080183576948,1966087.095,572794.827,WWTP3
44302107,junction,234.84065705547994,1966178.535,572794.352,WWTP3
44302108,junction,239.2002615369865,1965230.374,572783.115,WWTP3
44302109,junction,238.88326890300124,1965303.354,572782.929,WWTP3
44302110,junction,238.51141215928774,1965389.772,572782.701,WWTP3
44302111,junction,238.13955541557422,1965476.193,572782.472,WWTP3
44302112,junction,237.76769867186073,1965562.609,572782.244,WWTP3
44302113,junction,237.4019379403393,1965647.997,572782.01,WWTP3
44302114,junction,237.00264914176168,1965733.369,572781.786,WWTP3
44302115,junction,236.329039794543,1965818.743,572781.56,WWTP3
44302116,junction,236.24064761775864,1965863.851,572781.306,WWTP3
44302117,junction,236.2375996116627,1965912.917,572781.217,WWTP3
44302118,junction,236.03643120932585,1965963.707,572781.129,WWTP3
44302119,junction,242.26384602644893,1965050.524,572765.597,WWTP3
44302120,junction,236.0029031422697,1965863.806,572728.69,WWTP3
44302121,junction,236.3808558981752,1966013.437,572721.875,WWTP3
44302122,junction,242.09010967897623,1965050.402,572712.663,WWTP3
44302123,junction,243.53412417574754,1965150.971,572720.153,WWTP3
44302124,junction,235.0540174822008,1966057.613,572694.044,WWTP3
44302125,junction,234.4505122751904,1966161.169,572693.544,WWTP3
44302126,junction,238.322435781335,1965317.148,572667.009,WWTP3
44302127,junction,238.00239514125371,1965390.808,572666.813,WWTP3
44302128,junction,237.63663440973224,1965476.661,572666.59,WWTP3
44302129,junction,237.27087367821082,1965562.515,572666.366,WWTP3
44302130,junction,236.90511294668934,1965647.898,572666.132,WWTP3
44302131,junction,236.33513580673505,1965733.27,572665.909,WWTP3
44302132,junction,235.76211066068475,1965818.639,572665.683,WWTP3
44302133,junction,235.6036143436921,1965863.75,572665.596,WWTP3
44302134,junction,235.332341801147,1965945.452,572665.441,WWTP3
44302135,junction,235.08240530127404,1966021.253,572665.299,WWTP3
44302136,junction,234.94200106680609,1966192.815,572658.347,WWTP3
44302137,junction,233.62145461707507,1966194.338,572658.339,WWTP3
44302138,junction,235.91146295938935,1966061.009,572626.389,WWTP3
44302139,junction,236.02423918494176,1965863.712,572622.03,WWTP3
44302140,junction,241.82188514252715,1965050.173,572612.081,WWTP3
44302141,junction,242.65279947320366,1965150.74,572613.476,WWTP3
44302142,junction,242.88627490482367,1965239.234,572587.245,WWTP3
44302143,junction,242.82949536710964,1965150.717,572602.503,WWTP3
44302144,junction,233.37761412939412,1966194.26,572600.963,WWTP3
44302145,junction,238.74001261648866,1965458.779,572569.97,WWTP3
44302146,junction,234.0870750735735,1966192.698,572572.299,WWTP3
44302147,junction,233.5726865195389,1966195.787,572569.739,WWTP3
44302148,junction,238.06750445694783,1965399.434,572550.999,WWTP3
44302149,junction,237.40525566381282,1965479.594,572550.77,WWTP3
44302150,junction,236.93864101374547,1965518.639,572550.659,WWTP3
44302151,junction,236.61555236756817,1965562.419,572550.534,WWTP3
44302152,junction,236.24979163604672,1965647.796,572550.532,WWTP3
44302153,junction,235.88403090452525,1965733.166,572550.288,WWTP3
44302154,junction,235.48779011204368,1965817.928,572550.047,WWTP3
44302155,junction,235.47864609375563,1965836.826,572549.991,WWTP3
44302156,junction,234.57643628933602,1966080.707,572545.853,WWTP3
44302157,junction,243.42513634902957,1964982.025,573005.617,WWTP3
44302158,junction,243.54096058067805,1964974.807,573026.702,WWTP3
44302159,junction,236.58507230660803,1965818.797,572839.495,WWTP3
44302160,junction,236.07300728247802,1965818.693,572723.628,WWTP3
44302161,junction,235.3750138864912,1965078.113,572980.93,WWTP3
44302162,junction,234.83551680749702,1965219.676,572762.343,WWTP3
44302163,junction,234.28687571021482,1965374.71,572548.525,WWTP3
44302164,junction,246.9953306569027,1965051.779,573268.566,WWTP3
44302165,junction,235.74382262410865,1964974.584,573009.383,WWTP3
44302166,junction,240.00188714023773,1965740.654,573391.545,WWTP3
44302167,junction,239.68184650015644,1965822.34,573391.395,WWTP3
44302168,junction,243.25533897824724,1965050.796,572885.609,WWTP3
44302169,junction,265.51511693759124,1964964.31,573024.952,WWTP3
44302170,junction,236.35551608519802,1966194.367,572679.596,WWTP3
44302171,junction,233.4934383610426,1966194.299,572628.512,WWTP3
44302172,junction,233.86224709866005,1966157.111,572628.562,WWTP3
44302800,junction,238.9092317820728,1965455.878,572570.905,WWTP3
44303001,junction,236.84415282476905,1966261.291,573364.451,WWTP3
44303002,junction,230.27569968786275,1967454.309,573347.537,WWTP3
44303003,junction,237.94753103152547,1966562.234,573325.414,WWTP3
44303004,junction,235.89622292890922,1966562.914,573312.109,WWTP3
44303005,junction,235.1220293805222,1966663.638,573313.11,WWTP3
44303006,junction,235.14641342929028,1966670.189,573313.084,WWTP3
44303007,junction,237.20686555019446,1966770.257,573312.147,WWTP3
44303008,junction,234.69530852708044,1966864.446,573321.047,WWTP3
44303009,junction,233.38161789969917,1966964.738,573313.12,WWTP3
44303010,junction,231.52233418113175,1967064.433,573312.729,WWTP3
44303011,junction,237.57479956600943,1966361.852,573305.711,WWTP3
44303012,junction,237.82168805978642,1966462.556,573305.477,WWTP3
44303013,junction,230.9035889436413,1967156.615,573317.273,WWTP3
44303014,junction,230.33056379759097,1967268.525,573302.533,WWTP3
44303015,junction,229.94956303558948,1967361.837,573297.174,WWTP3
44303016,junction,236.41743197132735,1966261.192,573263.862,WWTP3
44303017,junction,228.96200906048153,1967454.192,573261.405,WWTP3
44303018,junction,236.19492752631845,1966261.144,573213.585,WWTP3
44303019,junction,237.0261584687272,1966361.756,573214.273,WWTP3
44303020,junction,237.45592732826495,1966462.457,573214.039,WWTP3
44303021,junction,235.49998213642766,1966562.922,573212.909,WWTP3
44303022,junction,234.53681221008785,1966663.519,573212.686,WWTP3
44303023,junction,234.19848353343045,1966867.75,573213.011,WWTP3
44303024,junction,232.98537710721757,1966964.609,573212.805,WWTP3
44303025,junction,230.83958081562503,1967069.815,573212.543,WWTP3
44303026,junction,230.26960367567077,1967167.347,573211.372,WWTP3
44303027,junction,229.6813384991404,1967268.411,573211.096,WWTP3
44303028,junction,445.76058665763674,1966355.632,573189.155,WWTP3
44303029,junction,235.2866217097068,1966566.554,573191.69,WWTP3
44303030,junction,229.1266013896662,1967361.703,573193.1,WWTP3
44303031,junction,235.9388950142534,1966261.093,573163.26,WWTP3
44303032,junction,228.62368038382417,1967454.111,573175.274,WWTP3
44303033,junction,234.69226052098443,1966867.641,573123.704,WWTP3
44303034,junction,237.87350416341857,1966462.355,573122.602,WWTP3
44303035,junction,233.8662508689651,1966964.492,573123.133,WWTP3
44303036,junction,230.74814063274468,1967179.567,573126.757,WWTP3
44303037,junction,229.69048251742842,1967361.609,573121.474,WWTP3
44303038,junction,234.87818889284117,1966859.77,573111.573,WWTP3
44303039,junction,234.72578858804056,1966566.458,573112.444,WWTP3
44303040,junction,233.93025899698142,1966663.397,573112.211,WWTP3
44303041,junction,235.7864947094528,1966808.98,573110.107,WWTP3
44303042,junction,235.6127583619801,1966833.778,573110.029,WWTP3
44303043,junction,232.27214368075076,1967069.704,573105.863,WWTP3
44303044,junction,230.10196334039006,1967268.281,573104.418,WWTP3
44303045,junction,235.64323842294024,1966261.019,573088.711,WWTP3
44303046,junction,235.40286450025906,1966355.523,573083.117,WWTP3
44303047,junction,235.36282186210715,1966360.369,573083.189,WWTP3
44303048,junction,228.24877563401466,1967453.93,573088.03,WWTP3
44303049,junction,232.54341622329585,1967069.648,573050.999,WWTP3
44303050,junction,231.86980687607718,1967170.679,573052.988,WWTP3
44303051,junction,230.333611803687,1967268.218,573052.604,WWTP3
44303052,junction,230.0318592001818,1967361.515,573049.589,WWTP3
44303053,junction,228.0262711890058,1967469.767,573041.197,WWTP3
44303054,junction,234.14361942370223,1966566.358,573033.199,WWTP3
44303055,junction,235.39634992916325,1966259.986,573019.434,WWTP3
44303056,junction,235.31710177066694,1966260.946,573012.518,WWTP3
44303057,junction,234.89342892332124,1966361.543,573012.317,WWTP3
44303058,junction,234.46670806987956,1966462.104,573012.117,WWTP3
44303059,junction,234.02779519205376,1966562.675,573011.913,WWTP3
44303060,junction,233.3450418265471,1966663.275,573011.713,WWTP3
44303061,junction,233.16520946688237,1966697.654,573011.629,WWTP3
44303062,junction,232.58913631473604,1966789.704,573011.4,WWTP3
44303063,junction,232.47940809527964,1966810.572,573011.35,WWTP3
44303064,junction,232.01001515649372,1966896.381,573011.139,WWTP3
