country_iso,country,WASTE_ID,catchment_id,WWTP_NAME,urban_zone_id,urban_zone_type,LAT_WWTP_deg,LON_WWTP_deg,POP_SERVED_people,WASTE_DIS_m3_day,per_capita_l_day,per_capita_water_L_person_day,building_count,positive_flow_building_count,zero_flow_building_count,assigned_population_people,ratio,average_assigned_population_per_building,sum_Lb_m,sum_Qb_m3_day,sum_Lb_over_Qb_day_per_m2,average_Lb_m,average_Qb_m3_day,max_Lb_m,min_positive_Qb_m3_day,catchment_status,schema_version,method_version
KEN,Kenya,54030,54030,,DUC:DUC_10799,dense_urban_cluster,0.486,35.741,50214,5774.576,114.99932289799658,114.99932289799658,13760,13760,0,24258.95179867129,0.4831113195258551,1.7630052179266926,18630703.749121908,2789.7630310623217,303199337.4841098,1353.9755631629293,0.2027444063272036,2959.444556497558,0.0028572953564815233,assigned,1.0,ghsl2025-capacitated-building-v1
KEN,Kenya,54032,54032,,UC:446_2025,urban_centre,0.551,34.563,208964,24030.815,114.99978465190176,114.99978465190176,50001,50001,0,146305.8880765122,0.7001487724034389,2.9260592403454373,148447041.69663048,16825.145622104224,1684375997.752398,2968.8814563034834,0.3364961825184341,7394.05872997698,0.0011186883094075613,assigned,1.0,ghsl2025-capacitated-building-v1
KEN,Kenya,58499,58499,,UC:852_2025,urban_centre,-0.711,34.823,297819,34249.133,114.99982539730507,114.99982539730507,160996,160996,0,284049.56862189044,0.9537657725729065,1.7643268691265028,1403682127.1300244,32665.650795697155,21135498849.687225,8718.739143395018,0.2028972818933213,16760.188763947634,0.0014146820503202224,assigned,1.0,ghsl2025-capacitated-building-v1
KGZ,Kyrgyzstan,56171,56171,,UC:870_2025,urban_centre,40.566,72.773,409158,8310.069,20.31017113193436,20.31017113193436,67579,67579,0,392459.9726322422,0.9591892927236965,5.807424978650797,426255502.3812628,7970.929206595041,17392968699.89046,6307.5142038394,0.11794979515226685,13104.152237712555,0.0010044386369215557,assigned,1.0,ghsl2025-capacitated-building-v1
KGZ,Kyrgyzstan,56208,56208,,UC:745_2025,urban_centre,40.947,72.966,189107,3840.804,20.310215909511545,20.310215909511545,35893,35893,0,191561.3621847162,1.0129786955782505,5.337011734452852,120371230.57231241,3890.652625891733,5597741891.567355,3353.6129766893937,0.1083958606383343,7688.8057404431665,0.0010082883124137153,assigned,1.0,ghsl2025-capacitated-building-v1
KGZ,Kyrgyzstan,56350,56350,,DUC:DUC_8054,dense_urban_cluster,41.413,74.023,5337,108.39,20.309162450815066,20.309162450815066,4639,4639,0,13212.304501991175,2.475605115606366,2.848093231729074,6430763.253251948,268.3308384805735,336046579.94154423,1386.239114734199,0.057842388118252534,3162.029503287217,0.0010455509912559936,assigned,1.0,ghsl2025-capacitated-building-v1
KGZ,Kyrgyzstan,56397,56397,,UC:1320_2025,urban_centre,42.811,75.307,81968,1664.795,20.310304021081397,20.310304021081397,27257,27257,0,80907.73632438437,0.9870649073343789,2.968328734797827,95471066.99389538,1643.2607224057285,4488373821.406908,3502.625637226965,0.06028765903825544,6736.597246471074,0.0010277214589568288,assigned,1.0,ghsl2025-capacitated-building-v1
KHM,Cambodia,55419,55419,,UC:1225_2025,urban_centre,11.503,104.997,264965,30470.939,114.9998641329987,114.9998641329987,136710,136710,0,347088.46695887565,1.3099408108953094,2.5388667029396217,941209424.3051783,39915.126542401355,16786550485.78266,6884.715268123607,0.2919693258898497,22048.648801166582,0.0010016512410653956,assigned,1.0,ghsl2025-capacitated-building-v1
KHM,Cambodia,55420,55420,,UC:1225_2025,urban_centre,11.529,104.925,1626363,187031.735,114.99999385131117,114.99999385131117,365171,365171,0,2130445.4081377583,1.309944586871294,5.834103497095219,3233711453.940095,245001.20883639465,59727717096.397766,8855.334771764721,0.6709218662938586,24333.684328029125,0.0010009590145752328,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55777,55777,,UC:2588_2025,urban_centre,34.803,126.443,162771,61405.015,377.24788199372125,377.24788199372125,12123,12123,0,240614.45407619004,1.47823908482586,19.847764915960575,49316752.24818806,90771.29317731783,139327117.353011,4068.032025751717,7.487527276855385,8341.179681953343,0.0015096007306626166,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55781,55781,,UC:3036_2025,urban_centre,34.835,127.674,78845,29743.973,377.24615384615385,377.24615384615385,3888,3888,0,8801.48859188185,0.11163026941317586,2.2637573538790767,10041940.566275429,3320.3277194082248,421051330.853768,2582.803643589359,0.8539937549918274,6472.760582632154,0.0010012922209993128,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55784,55784,,UC:3036_2025,urban_centre,34.854,127.729,39745,14993.698,377.2474021889546,377.2474021889546,1010,1010,0,895.4013535934953,0.022528654009145686,0.886535993656926,1794753.177310376,337.7878345596198,96292888.39850885,1776.9833438716594,0.334443400554079,3371.4124960122817,0.0010075169110063944,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55789,55789,,UC:2976_2025,urban_centre,34.913,127.712,35440,13369.536,377.24424379232505,377.24424379232505,1592,1592,0,4961.86582791453,0.14000750078765603,3.116749891906112,5911642.879455652,1871.8353220505971,163086028.78827304,3713.3435172460127,1.175775956061933,7193.415965718169,0.0010439122954672942,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55793,55793,,UC:2976_2025,urban_centre,34.93,127.73,31569,11909.203,377.2435933985872,377.2435933985872,2699,2699,0,11530.090736379729,0.3652345888808555,4.271986193545657,6788380.7322392715,4349.652861603661,111579858.17385426,2515.146621800397,1.61157942260232,6130.685102960729,0.0010222473321707761,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55815,55815,,UC:3878_2025,urban_centre,35.126,129.115,1878715,708740.19,377.2473153192475,377.2473153192475,47808,47808,0,2134499.8525783955,1.1361488318230255,44.64733627381182,318101305.7225596,805234.338934527,580394234.9170297,6653.725437637207,16.84308774545112,20667.012876796754,0.001224750137244149,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55819,55819,,UC:2656_2025,urban_centre,35.155,126.831,1082473,408360.009,377.24729300407495,377.24729300407495,40011,40011,0,1074123.1878835363,0.9922863553026601,26.845697130377555,217645368.47854567,405210.0649819741,1464249039.9904778,5439.638311427999,10.12746657124226,12391.92945832907,0.0010019773341733776,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55821,55821,,UC:3878_2025,urban_centre,35.17,128.957,826911,311949.839,377.2471753308397,377.2471753308397,19885,19885,0,939515.2093863244,1.1361745210625138,47.247433210275304,131052888.5929591,354429.4589213549,286829178.1335554,6590.540034848334,17.823960720208948,16345.842548133465,0.0012949007638885595,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55830,55830,,UC:2656_2025,urban_centre,35.224,126.842,425617,160562.721,377.24696381958427,377.24696381958427,17861,17861,0,391848.04350619187,0.9206588165091899,21.938751665986892,76748091.7536197,147823.48469135523,385736232.88038254,4296.964993764051,8.2763274559854,12535.619245465417,0.0010079335042398844,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55852,55852,,UC:3785_2025,urban_centre,35.412,129.353,46634,17592.484,377.2458721104773,377.2458721104773,1681,1681,0,8133.43436707128,0.1744099662707741,4.838449950667031,3585238.7426362527,3068.3045410591335,55876916.559880674,2132.8011556432198,1.8252852713022805,4199.881306601708,0.0011132443496157784,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55858,55858,,UC:3785_2025,urban_centre,35.459,129.33,85664,32316.336,377.24523720582744,377.24523720582744,2826,2826,0,16799.30031026779,0.19610688632643572,5.944550711347413,6404909.109797054,6337.4560304388915,68059424.14798516,2266.4221903032744,2.2425534431843213,5542.446046055899,0.0012753654124269416,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55863,55863,,UC:3785_2025,urban_centre,35.486,129.321,523801,197602.512,377.2472981151239,377.2472981151239,17559,17559,0,523176.72137515026,0.998808175958332,29.795359722942663,113020631.24903655,197367.00457550463,237226178.62680873,6436.621177119229,11.240218951848318,11497.63704247808,0.0010637345565622507,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55874,55874,,UC:3785_2025,urban_centre,35.522,129.427,301090,113585.432,377.24744096449564,377.24744096449564,9255,9255,0,293238.34495662694,0.9739225645376032,31.68431604069443,53997266.19626333,110623.41522755052,130934324.90092494,5834.388567937691,11.952827145062185,11826.89704457324,0.0013952334338238057,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55914,55914,,DUC:DUC_14427,dense_urban_cluster,35.725,128.437,102931,38830.301,377.24593174068065,377.24593174068065,1046,1046,0,14396.100487973716,0.1398616596358115,13.763002378559957,1750828.2654486345,5430.870342018117,11455243.968412532,1673.8319937367444,5.19203665584906,4479.283893182344,0.0013354033563150694,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55930,55930,,UC:2915_2025,urban_centre,35.822,128.498,573844,216481.112,377.2473215717163,377.2473215717163,9205,9205,0,573845.4391974771,1.000002507994293,62.340623486961114,41855596.016641356,216481.6549333939,103370482.84958778,4547.050083285319,23.517833235566965,10749.400828069396,0.002618670958764715,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55931,55931,,UC:2915_2025,urban_centre,35.823,128.494,77137,29099.852,377.2489466792849,377.2489466792849,2001,2001,0,77087.39841475975,0.999356967664801,38.524436988885434,5598093.900462153,29081.139854214518,34994630.59898143,2797.648126167993,14.533303275469525,5021.864655017606,0.0010070506464744794,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55934,55934,,UC:2915_2025,urban_centre,35.847,128.462,127347,48041.295,377.2471671888619,377.2471671888619,2810,2810,0,124865.05416247403,0.9805103705817493,44.43596233540001,7940793.62257033,47104.987963677166,10360182.251285262,2825.9052037616834,16.763340912340627,7574.452956960455,0.004649161653036475,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55935,55935,,UC:2915_2025,urban_centre,35.848,128.727,562342,212141.987,377.24727479007436,377.24727479007436,15230,15230,0,532419.104272153,0.9467887944918804,34.958575461073735,70385255.09689426,200853.6561328418,177862955.01716262,4621.487530984522,13.18802732323321,11105.609342867981,0.0011729759927074715,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55936,55936,,UC:2517_2025,urban_centre,35.877,127.105,726741,274161.134,377.24737423648867,377.24737423648867,38369,38369,0,668922.5970694411,0.9204415287832132,17.433933567970005,245086053.79616916,252349.29331189994,530249815.14200115,6387.605978685115,6.576905661130077,12191.627806357617,0.0011150675720056201,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55943,55943,,UC:2915_2025,urban_centre,35.909,128.593,1221805,460922.4,377.2471057165423,377.2471057165423,31823,31823,0,1161667.8246211652,0.9507800546086856,36.50403244889436,166716168.26653585,438235.82464236795,289404969.5333656,5238.857689926652,13.771040588328189,10479.156285386414,0.001176170798963916,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55948,55948,,UC:3265_2025,urban_centre,36.005,129.347,431689,162853.571,377.24744202423506,377.24744202423506,15749,15749,0,423626.3831054639,0.9813230893200056,26.89862106200164,81082570.0099216,159811.96940051543,509512901.75751865,5148.426567396126,10.147435989619368,14032.027507839912,0.0010236807989157108,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55967,55967,,UC:2214_2025,urban_centre,36.384,127.408,1433779,540889.202,377.2472619559918,377.2472619559918,39625,39625,0,1480578.7757744738,1.032640857324925,37.36476405739997,261873328.2627296,558544.2892710741,430733356.3297938,6608.790618617782,14.095754934285782,14470.295629784778,0.0010038968485807489,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,55985,55985,,UC:2057_2025,urban_centre,36.647,127.424,791145,298457.112,377.24704320952543,377.24704320952543,23698,23698,0,675592.3512004449,0.8539425152158515,28.50841215294307,126483136.81854945,254865.21690533933,253176427.3833444,5337.291620328697,10.754714191296284,11186.874977019927,0.001610446758851533,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,56004,56004,,UC:1538_2025,urban_centre,37.006,127.098,217135,81913.502,377.24688327538166,377.24688327538166,9641,9641,0,300104.5976510457,1.3821106576601916,31.127953288149126,33568151.88027632,113213.52412046978,83544829.3000402,3481.8122477208094,11.742923360695963,9011.533966807285,0.0022791402150178657,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,56006,56006,,UC:1437_2025,urban_centre,37.05,127.05,185160,69851.108,377.2472888312811,377.2472888312811,7266,7266,0,130494.34838474673,0.7047653293624256,17.95958551950822,20391376.37510146,49228.63913595035,140480510.23209664,2806.4101809938697,6.775204945768008,6850.918425346583,0.0010550367481054895,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,56008,56008,,UC:332_2025,urban_centre,37.213,127.022,597519,225412.519,377.24744987188694,377.24744987188694,18967,18967,0,625574.6097662677,1.046953502342633,32.982264447000986,117967182.19961464,235996.426238928,592071597.555246,6219.601528951054,12.442475153631465,13365.70678693478,0.001163104647120909,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,56009,56009,,UC:332_2025,urban_centre,37.259,127.05,573673,216416.444,377.24704491931817,377.24704491931817,21657,21657,0,600410.3121529341,1.0466072347015358,27.723614173382007,67743401.3649525,226503.01599877965,57494481.83595004,3128.0141000578337,10.458651521391682,13289.897793064303,0.0017371792812325303,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,56010,56010,,UC:332_2025,urban_centre,37.272,127.067,320585,120939.84,377.24734469797403,377.24734469797403,8736,8736,0,335196.8310574447,1.0455786485875656,38.369600624707495,32330573.753035948,126452.1144675967,37298518.31485225,3700.8440651368987,14.474829952792662,13210.691161957875,0.0018688393767506118,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,56011,56011,,UC:332_2025,urban_centre,37.301,127.089,1079500,407238.471,377.2473098656786,377.2473098656786,29495,29495,0,1129651.2701116137,1.0464578694873679,38.299754877491566,182416348.66270733,426157.90273595223,265462631.569219,6184.653285733423,14.448479496048558,12835.637719807304,0.0010083503950481206,assigned,1.0,ghsl2025-capacitated-building-v1
KOR,South Korea,56012,56012,,UC:332_2025,urban_centre,37.306,126.951,764810,288522.525,377.2473228645023,377.2473228645023,27195,27195,0,800238.6573860729,1.0463234756162614,29.42594805611594,133955839.69929732,301887.89115158067,192546025.1434188,4925.752516980964,11.10086012691968,11945.181132597443,0.0015181223591682542,assigned,1.0,ghsl2025-capacitated-building-v1
