Node,HRT,Total_Length,x_node,y_node
FMH4015705,0.9086781788970252,6009.0,835836.966,818769.704
FMH4015707,0.9033272635324747,5991.0,835822.152,818770.287
FMH4015708,0.8942521625514279,5960.0,835790.507,818768.616
FMH4015710,0.8864689413571964,5935.0,835764.4,818765.407
FMH4015711,0.8805118557157309,5918.0,835746.67,818765.375
FMH4015712,0.8762043165449639,5901.0,835728.805,818763.571
FMH4015713,0.8721674317263055,5885.0,835712.287,818761.591
FMH4015714,0.8672313357262942,5862.0,835691.6729999998,818749.792
FMH4010263,0.44668246051626337,2949.0,834396.679,822100.9229999998
FMH4015961,2.7587150930983837,11007.0,836495.231,819126.709
FMH4015962,2.7540218915815706,10978.0,836475.2489999998,819148.7249999999
FMH4015965,2.792534674326838,11234.0,836658.37,819149.9649999999
FMH4015967,2.771673506469355,11125.0,836575.8029999998,819113.7029999999
FMH4015973,2.6213879205137487,9966.0,836453.11,818621.36
FMH4015975,2.675888362752067,10144.0,836169.9229999998,818639.37
FMH4015976,2.6659025255902433,10130.0,836183.6439999999,818634.128
FMH4015977,2.6447878923658013,10103.0,836209.652,818623.148
FMH4015432,0.9308050850534233,5876.0,835262.0919999998,818784.385
FMH4015453,0.975651449785033,6062.0,835096.6239999998,818790.245
FMH4009835,0.5090298302984116,3645.0,833340.3519999998,822288.131
FMH4009837,0.5050316911214284,3634.0,833328.437,822284.062
FMH4015435,0.8668054797032726,5838.0,835300.015,818777.604
FMH4015470,1.0083147609697016,6088.0,835097.9109999998,818753.7049999998
FMH4015471,1.000507755296752,6078.0,835108.713,818751.033
FMH4015473,0.9827649870042194,6052.0,835135.1339999998,818744.355
FMH4007902,0.38685597492466284,1151.0,845924.93,826778.158
FMH4007903,0.3825941149647643,1144.0,845932.726,826778.6139999998
FMH4007451,0.3332107405526781,1123.0,845863.6389999999,826715.109
FMH4015545,0.8007322332135117,5565.0,835505.5209999998,819013.5189999999
FMH4012290,0.7173852183359,5339.0,835462.76,819236.761
FMH4012306,0.7480665770522397,5404.0,835496.2439999998,819202.984
FMH4012318,0.7796809284844555,5599.0,835685.387,819221.292
FMH4015573,0.7721477020588674,5472.0,835509.5359999998,819135.395
FMH1004167,0.9587609849033518,4896.0,833373.5239999999,840327.148
FMH1004169,1.0249932759206835,4957.0,833404.387,840270.0779999999
FMH1003781,0.4086231922798867,1926.0,831623.981,840227.196
FMH1003833,0.4272244779197365,2345.0,831912.981,839687.804
FMH1004543,0.7311755728036493,3790.0,832560.691,839646.956
FMH1004545,0.749520912847965,3826.0,832523.767,839641.792
FMH1004546,0.7629045209938038,3851.0,832505.221,839624.779
FMH1004504,0.751201978059172,3959.0,833052.75,839705.1879999998
FMH1004704,0.37676546384774223,1605.0,831211.029,840694.452
FMH1004709,0.3043945008332002,1463.0,831177.116,840602.29
FMH1004302,0.8353124609644501,4374.0,833170.221,838431.779
FMH1004085,0.7232032312353779,2473.0,830730.191,839591.412
FGJ1000382,0.7115489778184471,2449.0,830951.023,839956.214
FMH1004547,0.7175531132585176,3756.0,832568.7199999999,839669.86
FMH1004098,0.5190129539571459,2657.0,832078.9889999998,839933.8519999998
FMH1004100,0.5314419587870658,2701.0,832124.958,839932.713
FMH1004101,0.5445454851660313,2720.0,832144.268,839927.964
FMH1004102,0.5498523551704175,2737.0,832149.268,839945.964
FMH1003509,0.6164439071629869,3311.0,832377.2739999999,839164.6879999998
FMH1003510,0.6128577654589253,3302.0,832380.7369999998,839153.9649999999
FMH1003515,0.5101451867133455,2907.0,832360.569,839286.1779999998
FMH1003365,0.8684158905514646,4311.0,833128.0,839020.0
FMH1003302,0.6967576977527675,3769.0,832924.8,839557.4
FMH1004549,0.776617374157308,3875.0,832479.221,839776.779
FMH1004554,0.7274777431841667,3784.0,832544.794,839806.765
FMH1004553,0.7373965582395785,3805.0,832530.805,839790.756
FMH1004330,0.7224105583740672,3773.0,832552.956,839798.691
FMH1004718,0.3424909297836296,1518.0,831195.177,840533.7419999999
FMH1004722,0.3073187606928408,1472.0,831183.221,840608.779
FMH1004708,0.3057324316193566,1468.0,831179.28,840607.14
FMH1004713,0.3086531509368934,1449.0,831148.447,840564.3499999999
FMH1004715,0.31954688113272733,1474.0,831164.2369999998,840544.2029999999
FMH1042231,0.2850845895924523,1385.0,831140.1269999999,840468.49
FMH1004727,0.2856485652587018,1383.0,831167.952,840491.691
FMH1004853,0.2168112522017159,778.0,830569.228,840624.7859999998
FMH1004854,0.22738341509081322,820.0,830540.221,840593.779
FMH1004855,0.2014779069572701,723.0,830607.24,840665.8
FMH1004856,0.1910261266748228,691.0,830584.779,840689.779
FMH1039832,0.8837712124062642,3061.0,835267.767,834827.515
FMH1004680,0.3856132157625124,1661.0,831100.6879999998,840709.0
FMH1004683,0.3876184914401404,1620.0,831148.694,840795.061
FMH1004107,0.6047134702673629,2853.0,832219.917,840047.9969999999
FMH1004113,0.051416996840638995,233.0,830381.5209999998,841008.1219999999
FMH1003296,0.7720537606053961,3863.0,832995.5039999998,839527.8639999998
FMH1003402,0.8262952880170014,4332.0,833097.3179999999,838338.2689999999
FMH1003410,0.9768146901884744,4414.0,833009.1679999998,838326.4449999998
FMH1003427,0.8203203851604886,4339.0,833065.258,838334.329
FMH1003353,0.663440078861726,3576.0,832468.5529999998,838725.8939999999
FMH1003362,0.6933553924010717,3775.0,832598.4449999998,838737.1679999998
FMH1004731,0.29993742436753384,1409.0,831163.978,840465.6879999998
FMH1001812,0.30710600703631524,1436.0,831161.951,840437.691
FMH1004734,0.31356264289317576,1461.0,831158.31,840412.964
FMH4015601,0.8572153125280733,5677.0,835565.849,818953.7759999998
FMH4015604,0.8376767926041291,5632.0,835519.947,818946.636
FMH4092120,0.8083178354840157,5586.0,835511.8410999998,818992.4303
FMH4015607,0.8446107673822373,5659.0,835512.986,818967.881
FMH4015608,0.8446107673822373,5653.0,835514.201,818961.084
FMH4015610,0.8446107673822373,5646.0,835506.635,818960.8249999998
FMH4015612,0.8302322010689067,5622.0,835495.106,818941.054
FMH4015615,0.7874840482785015,5573.0,835483.1979999999,818890.934
FMH4015546,0.7997903384854611,5565.0,835503.973,819007.534
FMH4010223,0.5351930508937386,3118.0,834189.64,822212.64
FMH4016049,0.7444729281704594,5336.0,835049.555,818702.718
FMH4016051,0.7015828425218643,5179.0,835059.096,818861.341
FMH4007417,0.2609445872176886,832.0,845977.2709999998,826481.62
FMH4015587,0.8718501992425057,5740.0,835718.63,819092.056
FMH4015735,0.9064142072720462,5922.0,835656.6066,818711.9998
FMH4015741,0.9057540642893547,5955.0,835665.645,818653.5089999998
FMH4015757,0.8819283823381154,5850.0,835515.442,818649.4
FMH4015768,0.82524258191892,5721.0,835470.1219999999,818734.8719999999
FMH4008217,0.4905398609313031,1931.0,845291.962,826806.4889999998
FMH4008547,0.4963942628087186,1936.0,845292.685,826812.147
FMH4008252,0.4574645797742378,1916.0,845261.664,826788.0409999999
FMH4008548,0.454047194553374,1906.0,845270.708,826781.971
FMH4008192,0.4620555464494217,1917.0,845208.1679999998,826819.147
FMH4010084,0.3398003923502714,2765.0,833127.028,821727.626
FMH4063880,0.4278097398618685,3391.0,833151.371,822088.147
FMH4009985,0.5379353669313461,3299.0,833285.245,822009.574
FMH4009986,0.47237416274591215,3224.0,833214.8789999998,821982.679
FMH4015833,0.8509762463389271,5788.0,835617.4379999998,818767.934
FMH4099779,0.8693820368564998,5741.0,835629.4118,818809.8013
FMH4016160,0.8085279795518764,5548.0,835470.6629999998,819042.611
FMH4015478,0.9267951869223789,5956.0,835232.442,818720.287
FMH4015480,0.9093888813316316,5929.0,835259.424,818713.6439999999
FMH4015466,0.8800808064476939,5873.0,835290.9869999998,818742.221
FMH4015485,1.0181836630457402,6131.0,835080.8399999999,818720.664
FMH4015487,1.0032985721387266,6099.0,835113.613,818713.292
FMH4015488,0.9889003435507105,6086.0,835127.1439999999,818709.855
FMH4016482,0.578403390747668,4590.0,835179.552,821985.92
FMH4016484,0.5729573746618607,4564.0,835154.1409999998,821977.751
FMH4007905,0.4055369131930583,1162.0,845937.8739999998,826799.1879999998
FMH4007907,0.3991993933373995,1155.0,845945.273,826795.5679999999
FMH4007462,0.3694566041765291,1320.0,846072.7249999999,826922.256
FMH4007609,0.38612297492853365,1349.0,846066.7809999998,826858.694
FMH4007608,0.38479545961950024,1344.0,846062.321,826861.806
FMH4069840,0.3704814526881713,1146.0,846050.7045,826796.238
FMH4007706,0.247953773594538,775.0,845993.01,826505.962
FMH4007598,0.4051270888909637,1351.0,846126.228,826957.2979999998
FMH4010163,0.5255434919130122,3267.0,834219.827,822255.829
FMH4010774,0.35823626768725036,3034.0,834349.011,820875.1759999999
FMH4010775,0.3438164104002218,2995.0,834349.7269999998,820915.028
FMH4015893,2.7855153122002383,10794.0,835946.214,819150.251
FMH4015894,2.75700251625109,10771.0,835966.974,819161.63
FMH4015895,2.7513962544811656,10762.0,835976.822,819162.091
FMH4015896,2.7364408211344107,10744.0,835995.427,819158.966
FMH4015897,2.728798313688107,10735.0,836004.7439999998,819155.827
FMH4015898,2.7213715902813105,10722.0,836016.385,819148.209
FMH4015899,2.7125069395847285,10708.0,836029.559,819141.863
FMH4015901,2.699524639186662,10678.0,836059.6219999999,819136.9
FMH4015902,2.693905848009963,10660.0,836077.922,819137.784
FMH4015906,2.6809957271055294,10596.0,836145.6219999999,819140.39
FMH4015907,2.677014044622234,10579.0,836162.922,819140.696
FMH4015909,2.6731148102477813,10566.0,836177.694,819139.827
FMH4015637,0.7488685508360471,5395.0,835312.108,818908.653
FMH4015638,0.7449113220389444,5368.0,835289.2809999998,818924.7759999998
FMH4015654,0.9236401141629009,5925.0,835303.1409999998,818816.729
FMH4015634,0.7628145067806769,5485.0,835402.7639999999,818893.429
FMH4015660,0.8183916446427945,5621.0,835385.344,818821.642
FMH4015706,0.9054437736365577,5999.0,835828.158,818776.665
FMH4015489,0.9800111905595489,6073.0,835140.4129999998,818706.66
FMH4015490,0.9697920928058822,6060.0,835153.464,818703.414
FMH4015491,0.9458820159877531,6016.0,835197.7979999998,818691.029
FMH4015494,0.9252380814586583,5976.0,835238.7099999998,818681.285
FMH4015496,0.912064945109718,5948.0,835267.412,818674.3449999999
FMH4015497,0.9087896000793932,5942.0,835274.169,818672.93
FMH4015482,0.8949189733908999,5907.0,835282.539,818707.569
FMH4046047,0.46384589693450573,3837.0,835122.2319999998,821432.996
FMH4015504,0.953819709346187,6031.0,835182.562,818695.135
FMH4015655,0.9146130100614726,5891.0,835295.3619999998,818782.532
FMH4015839,0.8499398799640082,5761.0,835647.672,818883.8739999998
FMH4015841,0.8499398799640082,5725.0,835642.0779999999,818846.31
FMH4015620,0.8499398799640082,5715.0,835634.667,818838.539
FMH4007460,0.3738243876245901,1310.0,846099.245,826925.284
FMH4009803,0.5210707171504112,3754.0,833531.262,822284.9429999999
FMH4009832,0.5437888707844502,3733.0,833425.6269999999,822319.685
FMH4009850,0.6417179992526825,3806.0,833649.407,822264.829
FMH4015910,2.6717896002358597,10557.0,836184.917,819133.7519999999
FMH4009841,0.4482836771223987,3443.0,833144.707,822217.451
FMH4009842,0.4300903172261322,3373.0,833078.904,822192.412
FMH4009844,0.41219303065307955,3307.0,833016.528,822169.186
FMH4015532,0.7969231103303596,5535.0,835517.584,819088.3029999998
FMH4015536,0.8834567367630299,5784.0,835717.616,819046.1509999998
FMH4015537,0.8829696295585282,5780.0,835717.7269999998,819041.234
FMH4087760,0.8744271242680299,5756.0,835694.2306999998,819036.5779999999
FMH4015539,0.8537673074889212,5697.0,835634.576,819026.145
FMH4015540,0.8423052594736902,5664.0,835601.3149999998,819020.2589999998
FMH4015542,0.8226309272543247,5618.0,835554.373,819011.1779999998
FMH4015543,0.8207062876323454,5612.0,835547.6219999999,819010.011
FMH4017597,0.3712328866708896,3648.0,834702.601,820432.648
FMH4017694,0.36706180363420843,3681.0,835085.1409999998,820414.719
FMH4015450,0.7580345873076753,5446.0,835482.765,819130.132
FMH4015891,2.8577624607981327,10843.0,835907.8149999998,819116.65
FMH4016013,2.818567710454295,10762.0,835813.4819999998,818959.767
FMH4016015,2.807227258972192,10703.0,835872.784,818956.2389999998
FMH4073462,0.5905712340749876,4259.0,835187.2524,820750.662
FMH4017790,0.5695021476951017,4217.0,835247.533,820700.5999999999
FMH4017792,0.5786401353552396,4196.0,835242.5479999998,820630.566
FMH1004334,0.7225474013355508,3784.0,832671.238,839770.202
FMH1004432,0.7516940977022629,3932.0,832928.6879999998,839874.5999999999
FMH1004802,0.3907111363885409,1708.0,831344.779,840629.221
FMH1003277,0.5661301735329841,3194.0,832608.729,839114.3149999998
FMH1003279,0.5606575345349468,3199.0,832462.346,839075.2439999998
FMH1003313,0.5479190021496476,3138.0,832507.285,839119.3009999999
FMH1004104,0.5606684181795183,2769.0,832164.7219999998,839977.692
FMH1004123,0.8428447432705208,4476.0,833265.241,840272.6509999998
FMH1004129,0.9250477345330621,4865.0,833385.9969999999,840368.917
FMH1004131,0.949860527636366,4888.0,833408.925,840378.381
FMH1004096,0.5064064619143804,2606.0,832033.447,839930.8939999999
FMH1004097,0.5092768564897493,2620.0,832040.9669999998,839943.746
FMH1004165,0.9455271263373523,4885.0,833370.0,840341.0
FMH1004166,0.9541660817627287,4891.0,833370.447,840333.106
FMH1003999,0.23655566616785917,955.0,830645.5999999999,841297.1999999998
FMH1004016,0.1167908202835467,538.0,830606.5999999999,840960.1999999998
FMH1004056,0.5778546117676913,2692.0,832197.164,840453.986
FMH1003344,0.7076979079975957,3826.0,832747.743,838604.3299999998
FMH1003345,0.696459384343822,3777.0,832728.375,838651.0729999999
FMH1004461,0.8331307278574537,4258.0,833129.234,840115.792
FMH1004463,0.794032774711144,4139.0,833047.768,840027.209
FMH1004555,0.7240035767449075,3779.0,832551.692,839791.949
FMH1004557,0.7282361524685138,3750.0,832548.7099999998,839771.8839999998
FMH1004558,0.7163761532312708,3730.0,832558.697,839753.924
FMH1005672,0.8756344848587905,3163.0,835457.8813999998,835491.3377
FMH1005626,0.90254752069536,3211.0,835389.0032,835503.4052
FMH1005635,0.8776086189721308,3156.0,835426.0,835482.395
FMH1004616,1.1718470255704272,5091.0,833440.908,840137.701
FMH1004776,0.3459862502381293,1721.0,831477.208,840471.234
FMH1004692,0.28819575370572226,1405.0,831127.017,840576.312
FMH1004622,0.21158601113693062,1004.0,830740.691,840744.952
FMH1004628,0.22291379847477819,1040.0,830711.767,840760.208
FMH1004624,0.2148309055179238,1017.0,830727.7859999998,840743.228
FMH1004686,0.358598273159983,1579.0,831144.04,840753.31
FMH1005795,1.22288925526323,5249.0,836975.2567,833328.3079999998
FMH1005800,1.2035895466871003,5187.0,837025.3704999998,833296.9475999998
FMH1005805,1.18034517494813,5133.0,837089.6857,833300.7482999999
FMH1005234,0.28693997765532886,502.0,837437.5346999998,835141.9418
FMH1005235,0.23135486879512293,428.0,837438.5581,835217.0
FMH1005223,0.2383366067218165,718.0,837492.9235,834950.2552
FMH1003306,0.6845640920033355,3708.0,832880.99,839508.1409999998
FMH1005832,1.0258884869451588,4195.0,836276.3029999998,833648.047
FMH1005497,0.5928771524521177,1771.0,836324.375,835484.219
FGJ1000526,0.5942046677611512,1776.0,836321.0359,835480.9828999998
FGJ1000528,0.6056302261470392,1784.0,836315.9799,835410.9849
FGJ1000531,0.4662115601673089,1191.0,837151.9926,835880.9751
FMH1005399,0.4623265264128552,1134.0,837376.2696999998,835964.6404
FMH1005403,0.2873013869849289,917.0,837409.2844999998,835925.6446999998
FMH1005404,0.28118683779470105,864.0,837367.375,835909.0
FMH1005405,0.28118683779470105,866.0,837370.3749,835909.0
FMH4015580,0.8401169050752484,5645.0,835638.425,819099.54
FMH4015525,0.8147681947298758,5598.0,835591.079,819090.601
FMH4015527,0.8021100073475459,5550.0,835542.2269999998,819082.853
FMH4015528,0.8010397000830456,5546.0,835537.5239999999,819083.037
FMH4015449,0.7873116945805453,5502.0,835492.876,819074.7249999999
FMH4016133,0.808731372184916,5581.0,835373.561,818901.9229999998
FMH4010557,0.6243665509735759,3876.0,834273.907,821739.681
FMH4009987,0.45166492392498814,3146.0,833143.105,821951.1439999999
FMH4009989,0.36516606057212997,2996.0,833001.363,821896.1409999998
FMH4009991,0.4769322463077784,3297.0,833208.5849999998,821911.8939999999
FMH4009993,0.46080565235241994,3252.0,833164.557,821897.093
FMH4009997,0.4252309497567807,3115.0,833184.132,821791.956
FMH4009999,0.40240460868587585,3040.0,833126.4549999998,821764.978
FMH4010000,0.37487878154568455,2979.0,833067.495,821781.3909999998
FMH4009994,0.45207957568818524,3226.0,833139.3249999998,821887.414
FMH4015631,0.7694507714629879,5520.0,835435.292,818887.121
FMH4017763,0.6442417694614031,4326.0,835205.1879999998,820791.8029999998
FMH4017764,0.6427596110722068,4323.0,835201.1108999999,820791.4575
FMH4017771,0.5523064876952406,4173.0,835216.5309999998,820688.439
FMH4016487,0.5764083468698438,4306.0,835085.033,821771.0649999998
FMH4016489,0.5694854414438478,4277.0,835068.8199999998,821749.5949999999
FMH4016494,0.5338504835283296,4131.0,835076.033,821643.89
FMH4010585,0.2355769993250141,2132.0,833802.0259999998,821683.238
FMH4010586,0.2327686880626777,2126.0,833801.542,821690.006
FMH4010587,0.23166106568277467,2120.0,833804.611,821696.332
FMH4010595,0.28037701093443557,2409.0,833205.425,821626.0039999998
FMH4011145,0.3371345638331408,3511.0,834832.069,820407.5699999998
FMH4017680,0.3610623363120683,3641.0,835035.2419999999,820455.608
FMH4017682,0.35946866160008983,3633.0,835025.032,820455.366
FMH4010777,0.318956767044624,2935.0,834398.236,820941.976
FMH4089041,0.3153967193978501,2927.0,834404.5126,820948.1173
FMH4010779,0.29844516730008475,2865.0,834447.779,820996.7389999998
FMH4048901,0.30618230774318406,2893.0,834429.7909999999,820974.496
FMH4010784,0.30301559960858054,2885.0,834421.748,820980.159
FMH4010347,0.5210572721309513,3653.0,834437.2759999998,821744.125
FSH4000286,0.2862951565169222,3040.0,834594.191,820793.724
FMH4017565,0.3572536955745913,3590.0,834845.373,820470.2589999998
FMH4042946,3.0175973360374697,10645.0,841131.0139999999,818910.3029999998
FMH4017567,0.35505382399054164,3584.0,834851.4699999999,820465.721
FMH4017705,0.387169807526561,3742.0,835070.104,820480.1949999998
FSH4000301,0.3562625846461853,3616.0,835011.694,820449.623
FMH4017667,0.42186187427791355,3701.0,834962.4142,820448.9346
FMH4017838,0.37985875343727427,3626.0,834913.261,820449.5309999998
FMH4017336,0.33334494364398654,3004.0,834551.326,820953.586
FMH4017337,0.3263998417385437,2986.0,834540.255,820938.4749999999
FMH4017321,0.323803539959525,2973.0,834532.0209999998,820927.3149999998
FMH4017340,0.3434440134557196,3038.0,834575.5799999998,820976.6729999998
FMH4017012,0.41248548147625025,3296.0,834630.714,821462.133
FMH4054070,0.41036145698179655,3288.0,834634.9329999998,821469.035
FMH4017021,0.5102993845209868,4021.0,835099.9248,821566.0782
FMH4017022,0.4971977921318214,3983.0,835074.954,821536.1542
FMH4017023,0.4850160600266604,3936.0,835043.8723,821499.6911
FMH4016499,0.5278928789335877,4105.0,835118.755,821621.251
FMH4016495,0.5249723452537138,4094.0,835106.738,821620.042
FMH4016490,0.56731722630095,4267.0,835068.0039999998,821739.0899999999
FMH4016507,0.49192421937702097,4055.0,835226.679,821601.7319999998
FMH4016511,0.6064082890440065,3797.0,834822.0089999998,821749.9179999998
FMH4016512,0.5882195960381551,3741.0,834842.272,821696.768
FMH4016514,0.5676308122112802,3680.0,834865.1729999998,821639.231
FMH4016515,0.55984055076643,3652.0,834879.24,821613.675
FMH4061183,0.2070599857525318,1980.0,833804.304,821615.3519999998
FMH4017687,0.3625123069618372,3642.0,834996.684,820427.5509999999
FMH4016403,0.8090132039661203,5635.0,835760.158,821660.106
FMH4016406,0.8034961061295638,5604.0,835743.3016,821633.0361
FMH4016407,0.8024212629397154,5599.0,835740.8,821627.3769999999
FMH4083580,0.7925976496528668,5562.0,835717.8392,821597.805
FMH4016412,0.8741443795626374,5997.0,835680.265,821850.9549999998
FMH4016413,0.8720341906891658,5987.0,835690.978,821852.77
FMH4017623,0.42572730042768825,3845.0,834593.49,820448.5649999998
FMH4016530,0.6068741933291248,3944.0,834651.7219999998,821814.525
FMH4017672,0.36508079507190705,3659.0,834987.7269999998,820483.904
FMH4053240,0.7232419590997181,5453.0,836035.462,821398.229
FMH4078445,0.7064966041298745,5415.0,836027.2998,821358.9793
FMH4078446,0.6973914173986138,5395.0,836023.8218,821338.3791
FMH4073480,0.616382689487865,4297.0,835154.9029,820777.659
FMH4017786,0.5954774371061524,4266.0,835180.9719999998,820755.988
FMH4010525,0.5321260344999539,2621.0,834294.959,821789.0649999998
FMH4063158,0.5768305617826595,4194.0,835240.716,820632.059
FMH4017795,0.3931914081830014,3831.0,835212.231,820406.175
FMH4017701,0.43441165802201726,3914.0,835241.5039999998,820516.2049999998
FMH4017799,0.3732656649308156,3367.0,834713.1239999998,820888.1219999999
FMH4062984,0.35396903839349503,3338.0,834738.701,820880.672
FMH4017804,0.33614503168739523,3267.0,834756.356,820830.189
FMH4010916,0.1909547758025859,1913.0,833798.3299999998,821566.265
FMH4012820,0.4294304980636551,3344.0,834459.806,820500.6489999999
FMH4010237,0.39768739842735606,2779.0,834283.6979999999,821964.229
FMH1004120,0.8533417460637797,4537.0,833317.0,840320.0
FMH1004122,0.8428447432705208,4472.0,833270.219,840268.625
FMH1004161,0.9246089639690397,4862.0,833382.023,840366.218
FMH1004162,0.9272987509950636,4866.0,833383.4,840362.1999999998
FMH1005166,0.2473914513312789,747.0,837336.9766,835752.375
FMH1005167,0.2265038243536441,698.0,837387.0,835753.3747
FMH1029282,0.7973651965072207,4237.0,833236.2589999998,840103.175
FMH1005605,0.3747269931211207,1077.0,837249.961,835967.5854
FMH1005606,0.37221296804776194,1072.0,837254.5769,835965.2536
FMH1005609,0.38819564197457823,1102.0,837234.7843,835937.3229999999
FMH1005610,0.38660262360373787,1096.0,837237.6631999998,835931.682
FMH1005611,0.4077541468435665,1124.0,837209.2589,835919.7628
FMH1006292,1.2816046421492147,5223.0,834855.9671999998,832983.6831999999
FMH1005631,0.8929309183343612,3182.0,835399.6078,835473.0
FMH1006324,1.2609058920503695,5169.0,834896.8423999998,832958.6982
FMH1006306,1.249212251429752,5128.0,834940.8867999999,832950.1084999999
FMH1006318,1.2222162465279602,5036.0,835001.941,832991.0019999999
FMH1006320,0.9723138254170052,4086.0,835768.1077,833567.3902
FMH1006321,0.9687777850365636,4059.0,835751.2659999998,833545.3445999998
FMH1006323,0.9607588395552881,4000.0,835693.3800999998,833532.0139
FMH1005427,0.5196339258068311,1521.0,836517.2946999999,835543.3127999998
FMH1005430,0.5284739985927643,1582.0,836565.6169999999,835558.4588
FMH1005432,0.5348685520599498,1610.0,836574.0579,835585.7647
FMH1005439,0.5671351946507509,1729.0,836627.4606,835689.593
FMH1005435,0.5526829227591182,1701.0,836600.2996,835676.2107
FMH1005480,0.6583720132113958,1988.0,836230.8969,835407.5897999998
FMH1005170,0.1537333476333963,542.0,837438.0,835644.3749
FMH1005279,0.7999616989012178,2991.0,835940.3449999999,835424.939
FMH1005281,0.8277777911073319,3089.0,835973.9969999999,835520.9229999998
FMH1005280,0.8172924629717846,3041.0,835958.2979999998,835473.954
FMH1005287,1.0698634806615972,4568.0,836666.868,833513.496
FMH1005807,1.0586587213386789,4467.0,836585.7929999998,833581.39
FMH1005617,0.46023395223830177,1202.0,837190.2648999998,835944.2648999998
FMH1005620,0.4400141587079685,1175.0,837172.7785999998,835925.3312
FMH1005615,0.47362129518651347,1215.0,837201.2384999999,835954.3179
FMH1005618,0.4524184891567778,1194.0,837183.9181999998,835938.41
FMH1005691,0.2249014973102594,1370.0,837982.757,836267.9699999999
FMH1005158,0.05345995491444381,330.0,837438.0,835428.3747
FMH1005719,1.2180574372210764,5320.0,836624.1670999998,833023.4967999998
FMH1005725,1.2318136829627049,5386.0,836628.0,832951.6223
FMH1004235,0.8404455624063194,4446.0,832972.28,838283.14
FMH1004242,1.0644590584039144,4474.0,832947.86,838289.7199999999
FMH1004243,1.0300628364397553,4455.0,832958.7319999998,838306.1609999998
FMH1004244,1.0040176568549888,4434.0,832971.221,838323.779
FMH1004255,0.8857762623975624,4333.0,832942.312,838354.0
FMH1005496,0.6185179854540264,1788.0,836313.3431,835471.7182
FMH1005489,0.6031146507049444,1805.0,836293.1104,835496.0065
FMH1005502,0.6190865625695215,1818.0,836285.8201,835429.3599
FMH1005521,0.5909380266940399,1767.0,836330.0509999999,835486.684
FMH1005498,0.5891393773826268,1762.0,836334.7656,835482.2927
FMH1005770,1.3211393319196199,5449.0,837006.745,832769.332
FMH1005773,1.084071162148087,4693.0,836768.2879,833432.7600999998
FMH1005776,1.0970632290186864,4801.0,836854.283,833361.7532
FMH4010494,0.43613239000147935,2834.0,833790.706,822247.0239999999
FMH4010510,0.6069464257605126,3913.0,834338.304,821836.1019999998
FMH4010513,0.5903941883915406,3848.0,834295.2929999998,821784.3989999999
FMH4010514,0.5884087500746477,3837.0,834303.2149999999,821776.3519999998
FMH4010516,0.5827535110726357,3819.0,834315.757,821778.731
FMH4010517,0.5638389528034025,3776.0,834344.283,821811.915
FMH4017761,0.649546773911535,4335.0,835215.292,820792.282
FMH4016554,0.46421073255114154,3484.0,834665.4939999998,821604.5429999998
FMH4016556,0.4576798561283417,3463.0,834648.687,821613.93
FMH4062821,0.5871805606533542,4230.0,835128.045,820725.338
FMH4017779,0.5475071516136352,4153.0,835193.2419999999,820672.6779999998
FMH4017772,0.5452959330178861,4144.0,835197.902,820664.6269999999
FMH4017310,0.30258175046544344,3106.0,834639.081,820832.9969999999
FMH4017311,0.3017852412800233,3103.0,834636.659,820835.5309999998
FMH4017319,0.3697742049673508,3089.0,834623.4009999998,820852.118
FMH4017334,0.3485312667864504,3047.0,834580.074,820987.7859999998
FMH4010023,0.348777781234614,2880.0,833007.084,821795.9159999999
FSH4000222,0.5074807776963111,2547.0,834246.1929999999,821732.012
FMH4064403,0.24419252122263926,2169.0,833914.5209999998,821743.312
FMH4010408,0.231641592950229,2131.0,833943.687,821735.2389999998
FMH4017683,0.3573500182553443,3622.0,835013.6459999998,820454.533
FMH4063043,0.5720340292561157,3839.0,834568.677,821847.468
FMH4010903,0.497329523175649,3736.0,834498.238,820100.18
FMH4016737,0.5216697935862441,3559.0,834922.5949999999,821391.866
FMH4016739,0.509187037341189,3525.0,834896.88,821369.105
FMH4016740,0.4970227474351832,3492.0,834876.072,821342.417
FMH4010456,0.26273218705971074,2224.0,833722.2909999999,821783.38
FMH4010457,0.25627877762108625,2205.0,833737.855,821770.8199999998
FMH4010460,0.2142728381356479,2054.0,833855.8789999998,821672.4329999998
FMH4016306,0.6651325806780387,5353.0,835026.974,822557.008
FMH4016308,0.637498159928642,5269.0,835070.4279999998,822489.023
FMH4016309,0.6187480410225038,5212.0,835073.86,822431.2199999999
FMH4016313,0.6857021939422964,5655.0,835377.3619999998,822519.099
FMH4016315,0.6827280544713519,5629.0,835351.7739999999,822529.789
FMH4016316,0.6807361581138118,5618.0,835341.3569999998,822534.212
FMH4016317,0.6708187586121659,5555.0,835296.072,822490.213
FMH4016319,0.6575343125676969,5489.0,835236.082,822521.0039999998
FMH4016320,0.6521538982347473,5452.0,835202.211,822536.7389999998
FMH4016322,0.6422239460734457,5382.0,835132.3499999999,822551.283
FMH4016323,0.6376471288305451,5349.0,835098.206,822553.326
FMH4016249,0.6353908181562867,5333.0,835081.4129999998,822552.2519999999
FMH4016324,1.1707648339914007,8228.0,835932.41,822722.4479999999
FMH4016336,1.1651624857422147,8177.0,835901.3989999999,822681.1829999998
FMH4016326,1.1597861960616531,8145.0,835883.954,822653.033
