node,type,invert_elev,x,y,catchment
FGJ4000891,junction,0.03234981196050796,836502.0959999999,826224.5659999996,Sha_Tin_STW
FGJ4000892,junction,-0.5325043416743171,836500.8049999997,826246.8900000006,Sha_Tin_STW
FGJ4000893,junction,-0.747773699962176,836501.699,826258.7510000002,Sha_Tin_STW
FGJ4000900,junction,4.4539692747383635,836506.7709999997,826269.5700000003,Sha_Tin_STW
FGJ4000920,junction,25.90235905398997,836097.9510000004,821353.2420000006,SCISTW
FGJ4000921,junction,26.901988098439,836162.7970000003,821340.8029999994,SCISTW
FGJ4001020,junction,24.673943970217156,831737.7779999999,825170.7660000008,SCISTW
FGJ4001040,junction,14.943820692686938,831342.0750000002,824265.0830000006,SCISTW
FGJ4001041,junction,29.116145691522096,831811.5049999999,825365.9419999998,SCISTW
FGJ4001060,junction,21.678315075983246,829698.5259999996,825696.3129999992,SCISTW
FGJ4001080,junction,17.60105741664658,844082.6370000001,818601.5419999994,SCISTW
FGJ4001081,junction,17.431057416646578,844097.5130000003,818577.3829999994,SCISTW
FGJ4001082,junction,17.111057416646577,844154.483,818646.3760000002,SCISTW
FGJ4001083,junction,17.111057416646577,844175.6320000002,818624.8389999997,SCISTW
FGJ4001085,junction,16.30105741664658,844346.5990000004,818729.6129999999,SCISTW
FGJ4001141,junction,7.108771633281485,844179.1780000003,818390.284,SCISTW
FGJ4001142,junction,5.8576807713738095,844357.7120000003,818481.3670000006,SCISTW
FGJ4001160,junction,6.783721334807486,830001.8190000001,824061.9680000003,SCISTW
FGJ4001200,junction,14.227997542778422,830547.2759999996,823782.9969999995,SCISTW
FGJ4001201,junction,11.557997542778422,830549.5049999999,823781.8379999995,SCISTW
FGJ4001202,junction,14.577997542778423,830592.9390000002,823853.0600000005,SCISTW
FGJ4001203,junction,11.907997542778421,830594.8990000002,823851.4890000001,SCISTW
FGJ4001204,junction,12.207997542778422,830645.5209999997,823903.2819999997,SCISTW
FGJ4001205,junction,14.877997542778422,830643.5609999998,823904.8540000003,SCISTW
FGJ4001206,junction,12.317997542778421,830659.2879999997,823924.4059999995,SCISTW
FGJ4001207,junction,14.987997542778423,830657.7589999996,823926.6390000004,SCISTW
FGJ4001208,junction,12.417997542778423,830681.8849999998,823929.1699999999,SCISTW
FGJ4001209,junction,15.087997542778421,830680.8150000004,823931.5,SCISTW
FGJ4001212,junction,11.119648282192488,830539.4450000003,823763.4619999994,SCISTW
FGJ4001213,junction,11.160868554174396,830541.1239999998,823762.3699999992,SCISTW
FGJ4001214,junction,11.42921781476033,830542.6220000004,823764.6679999996,SCISTW
FGJ4001215,junction,8.673176162033002,830449.1540000001,823679.5800000001,SCISTW
FGJ4001216,junction,2.695686654622827,830042.5779999997,823540.9159999993,SCISTW
FGJ4001217,junction,3.148020416621878,830063.2249999996,823534.3619999997,SCISTW
FGJ4001220,junction,12.31400275849274,829958.5369999995,824814.3499999996,SCISTW
FGJ4001260,junction,15.97473207255269,836061.8030000003,820091.75,SCISTW
FGJ4001266,junction,15.395195537934168,836056.9230000004,820103.3110000007,SCISTW
FGJ4001267,junction,15.97556818823816,837145.2470000004,820146.1140000001,SCISTW
FGJ4001268,junction,21.340005636211202,837365.9970000004,820263.0350000001,SCISTW
FGJ4001269,junction,21.806869680942196,837364.994,820325.0109999999,SCISTW
FGJ4001270,junction,21.59027916127111,837365.0089999996,820313.0030000005,SCISTW
FGJ4001272,junction,41.91497655572063,836543.3059999999,819829.9230000004,SCISTW
FGJ4001273,junction,6.290851367476092,837480.9960000003,819586.0559999999,SCISTW
FGJ4001274,junction,8.702814322609292,837372.5719999997,819418.2129999995,SCISTW
FGJ4001280,junction,2.4858513760697702,837375.4929999998,819252.2609999999,SCISTW
FGJ4001281,junction,3.1933667665168803,837374.5,819211.0170000009,SCISTW
FGJ4001320,junction,37.686212116457895,828989.9029999999,826104.3389999997,SCISTW
FGJ4001321,junction,36.80837341350086,829025.2319999998,826085.7899999991,SCISTW
FGJ4001322,junction,32.977854802387945,829147.756,826018.0109999999,SCISTW
FGJ4001340,junction,5.667053048870553,837608.0180000002,820317.0380000006,SCISTW
FGJ4001341,junction,-0.05076811422405297,838003.9879999999,820180.8159999996,SCISTW
FGJ4001342,junction,8.093023164934511,837947.0360000003,820111.0219999999,SCISTW
FGJ4001360,junction,12.750213218090975,837555.818,819737.0179999992,SCISTW
FGJ4001361,junction,13.206601058420596,837516.2292999998,819663.2629000004,SCISTW
FGJ4001381,junction,22.281828172286037,836666.108,821163.466,SCISTW
FGJ4001401,junction,26.862029092604295,836405.3760000002,820567.7320000008,SCISTW
FGJ4001402,junction,13.698359335788407,836207.2220000001,820747.682,SCISTW
FGJ4001403,junction,16.813608030225133,836418.8830000004,820881.1190000009,SCISTW
FGJ4001404,junction,15.69693849344865,836415.0300000003,820818.6099999994,SCISTW
FGJ4001405,junction,19.084119757516937,836677.7039999999,820805.3670000006,SCISTW
FGJ4001420,junction,15.011861605455993,835715.4800000004,817314.7019999996,SCISTW
FGJ4001421,junction,13.793108508379758,835765.2850000001,817319.1280000005,SCISTW
FGJ4001422,junction,14.39027896105137,835741.0429999996,817316.9639999997,SCISTW
FGJ4001423,junction,14.398301964929594,835792.9709999999,817374.5539999995,SCISTW
FGJ4001424,junction,14.73691432383956,835792.0190000003,817384.4949999992,SCISTW
FGJ4001460,junction,8.533235600775768,837369.0250000004,818984.0610000007,SCISTW
FGJ4001480,junction,7.233570415524034,837370.0590000004,819055.9680000003,SCISTW
FGJ4001500,junction,4.803113370212482,837369.5020000003,819148.1070000008,SCISTW
FGJ4001501,junction,5.436175935138248,837370.4850000003,819121.3790000007,SCISTW
FGJ4001502,junction,6.625522110319305,837369.5,819070.8640000001,SCISTW
FGJ4001503,junction,6.831317579585477,837372.5098000001,819071.1203000005,SCISTW
FGJ4001504,junction,3.05,837450.0,819141.9130000006,SCISTW
FGJ4001522,junction,6.282727116530282,836974.7960000001,818350.034,SCISTW
FGJ4001523,junction,6.242727116530281,836979.8550000004,818341.3969999999,SCISTW
FGJ4001524,junction,-1.0485131591999064,837016.9160000002,818219.7479999997,SCISTW
FGJ4001525,junction,-1.0685131591999064,837016.9790000003,818212.9000000004,SCISTW
FGJ4001560,junction,37.95414265334585,837456.7640000004,821491.3000000007,SCISTW
FGJ4001580,junction,11.867526782858704,836334.0020000003,817673.9949999992,SCISTW
FGJ4001600,junction,16.55776353079822,835742.2709999997,818677.6649999991,SCISTW
FGJ4001620,junction,42.46237570762469,837248.9749999996,822176.8489999995,SCISTW
FGJ4001621,junction,41.91218295389895,837268.801,822176.3969999999,SCISTW
FGJ4001622,junction,40.07162036035089,837309.0,822173.0,SCISTW
FGJ4001623,junction,11.82488761410099,837903.9819999998,820444.9890000001,SCISTW
FGJ4001624,junction,11.104592170141673,837766.0180000002,820986.9979999997,SCISTW
FGJ4001625,junction,23.984744273907307,838127.7079999996,821986.1980000008,SCISTW
FGJ4001626,junction,35.36542450816566,836874.2450000001,821713.0859999992,SCISTW
FGJ4001660,junction,12.592515497640896,841658.2410000004,819756.4550000001,SCISTW
FGJ4001701,junction,39.314631915658936,836890.2029999997,821886.1119999997,SCISTW
FGJ4001703,junction,37.04650964890968,836880.2209999999,821791.0600000005,SCISTW
FGJ4001720,junction,5.072516623248724,841326.1220000004,818819.8169999998,SCISTW
FGJ4001721,junction,1.8826669864158057,841443.7800000003,818278.1789999995,SCISTW
FGJ4001741,junction,104.17942482550256,838616.0,823230.9949999992,SCISTW
FGJ4001760,junction,41.2695129328556,838511.2819999997,822674.0429999996,SCISTW
FGJ4001761,junction,3.9462478233607485,838919.5290000001,822061.7390000001,SCISTW
FGJ4001762,junction,6.202831778676721,838910.4890000001,822071.466,SCISTW
FGJ4001763,junction,16.894658360718857,839076.2779999999,821961.0419999994,SCISTW
FGJ4001765,junction,30.59311604234707,839569.7350000003,821677.0510000009,SCISTW
FGJ4001780,junction,26.271747451983355,839632.6399999997,821351.9309999999,SCISTW
FGJ4001781,junction,24.615665256605766,839702.7369999997,821291.5840000007,SCISTW
FGJ4001783,junction,62.121061586924036,840859.5010000002,819848.2980000004,SCISTW
FGJ4001784,junction,57.807018591554915,840880.0870000003,819901.7899999991,SCISTW
FGJ4001786,junction,2.972248437146929,840574.6178000001,819478.4909000006,SCISTW
FGJ4001790,junction,1.5709079699323567,841151.3049999997,818673.4790000003,SCISTW
FGJ4001820,junction,1.6082832359508852,842142.2419999996,817343.1830000002,SCISTW
FGJ4001840,junction,8.978853711508968,842236.0240000002,817815.1530000009,SCISTW
FGJ4001841,junction,3.246215400770968,842277.8789999997,817414.5199999996,SCISTW
FGJ4001860,junction,9.023959432989937,845603.0010000002,820282.9989999998,SCISTW
FGJ4001861,junction,8.176124659070101,845596.0290000001,820235.9930000007,SCISTW
FGJ4001863,junction,-3.994510838310383,845691.8859999999,819428.9360000007,SCISTW
FGJ4001880,junction,-27.31723628628137,846086.9307000004,818210.7128999997,SCISTW
FGJ4001882,junction,19.597627906833022,846256.5269999998,815610.0250000004,SCISTW
FGJ4001883,junction,21.691171311180256,846269.824,815674.7689999994,SCISTW
FGJ4001884,junction,18.492619932879478,846255.0319999997,815430.4529999997,SCISTW
FGJ4001888,junction,-4.799023782388406,846219.9809999997,817382.3719999995,SCISTW
FGJ4001900,junction,6.262831175764841,846507.0580000002,816666.4890000001,SCISTW
FGJ4001920,junction,11.21917520546643,838390.1799999997,822245.0219999999,SCISTW
FGJ4001921,junction,27.323242466150496,838385.1160000004,822261.7789999992,SCISTW
FGJ4001923,junction,16.743735595525532,838497.3779999996,822263.7919999994,SCISTW
FGJ4001924,junction,15.896585332373519,838535.0750000002,822259.7799999993,SCISTW
FGJ4001940,junction,5.4620049320556205,838881.4220000003,826423.7310000006,Sha_Tin_STW
FGJ4001941,junction,15.252846174152362,838445.0190000003,826496.7980000004,Sha_Tin_STW
FGJ4001942,junction,14.418937313166879,838417.8320000004,826484.8589999992,Sha_Tin_STW
FGJ4001943,junction,14.321461607998454,838422.5999999996,826487.5779999997,Sha_Tin_STW
FGJ4001945,junction,5.574383670872322,838378.2800000003,826559.2359999996,Sha_Tin_STW
FGJ4001946,junction,5.719936277229172,838382.8820000002,826552.3729999997,Sha_Tin_STW
FGJ4001947,junction,5.711193310765958,838357.2549999999,826543.0480000004,Sha_Tin_STW
FGJ4001948,junction,5.8611359616616365,838363.1200000001,826547.6559999995,Sha_Tin_STW
FGJ4001949,junction,6.360451495729464,838370.2659999998,826541.2589999996,Sha_Tin_STW
FGJ4001950,junction,15.326907906144033,838444.5559999999,826570.2249999996,Sha_Tin_STW
FGJ4001951,junction,9.710865227220584,838351.7379999999,826496.3550000004,Sha_Tin_STW
FGJ4001952,junction,9.780464366669255,838349.1430000002,826493.3259999994,Sha_Tin_STW
FGJ4001953,junction,28.087081189216764,838359.2989999996,826476.8640000001,Sha_Tin_STW
FGJ4001954,junction,18.612322850338202,838375.9539999999,826496.4979999997,Sha_Tin_STW
FGJ4001955,junction,18.56041550493961,838378.5990000004,826498.0179999992,Sha_Tin_STW
FGJ4001956,junction,9.718769344978572,838385.6809999999,826502.1779999994,Sha_Tin_STW
FGJ4001957,junction,9.672542561939583,838387.9469999997,826503.6229999997,Sha_Tin_STW
FGJ4001958,junction,7.819361723081377,838430.4859999996,826563.7909999993,Sha_Tin_STW
FGJ4001959,junction,7.797932172464536,838429.5729999999,826562.9580000006,Sha_Tin_STW
FGJ4001960,junction,7.706265781304376,838425.8650000002,826559.4220000003,Sha_Tin_STW
FGJ4001961,junction,13.255396623522252,838396.6229999997,826489.8039999995,Sha_Tin_STW
FGJ4001962,junction,10.318011437482664,838413.7010000004,826519.8599999994,Sha_Tin_STW
FGJ4001963,junction,10.082790407130334,838410.0939999996,826517.5960000008,Sha_Tin_STW
FGJ4001964,junction,9.909271832812845,838409.3940000003,826517.1150000002,Sha_Tin_STW
FGJ4001965,junction,9.820824281812328,838405.142,826514.4940000009,Sha_Tin_STW
FGJ4001966,junction,8.45086991519596,838418.4160000002,826551.7029999997,Sha_Tin_STW
FGJ4001967,junction,8.796075677081632,838410.9060000004,826542.5580000002,Sha_Tin_STW
FGJ4001968,junction,9.361119539549762,838384.6109999996,826516.5779999997,Sha_Tin_STW
FGJ4001970,junction,18.887847307167053,838433.8959999997,826538.1710000001,Sha_Tin_STW
FGJ4001971,junction,18.89738519248361,838434.176,826537.6109999996,Sha_Tin_STW
FGJ4001972,junction,17.75165483896879,838463.9330000002,826549.9140000008,Sha_Tin_STW
FGJ4001973,junction,13.487234710065504,838431.9069999997,826505.602,Sha_Tin_STW
FGJ4001974,junction,17.769122564969027,838457.1289999997,826543.2770000007,Sha_Tin_STW
FGJ4001975,junction,18.50807868741773,838424.7980000004,826530.4879999999,Sha_Tin_STW
FGJ4001981,junction,18.79801622418822,838324.8250000002,826475.1610000003,Sha_Tin_STW
FGJ4002000,junction,28.9278207841882,838399.4500000002,822341.2029999997,SCISTW
FGJ4002047,junction,22.387954966842667,845138.9505000003,826333.5416000001,Sai_Kung_STW
FGJ4002060,junction,-79.89144015993274,840993.5930000003,818613.1779999994,SCISTW
FGJ4002080,junction,-1.6233350880127488,841108.1150000002,818629.6870000008,SCISTW
FGJ4002140,junction,-2.6548834147238587,839201.8739999998,821342.4350000005,SCISTW
FGJ4002141,junction,-3.2358216510138833,839200.4359999998,821319.068,SCISTW
FGJ4002142,junction,-6.71279205703612,839214.5930000003,821144.6520000007,SCISTW
FGJ4002143,junction,-7.587870664830696,839218.023,821105.0940000005,SCISTW
FGJ4002144,junction,-29.250451015917545,839306.8169999998,820102.3839999996,SCISTW
FGJ4002146,junction,-1.5015802461497179,839228.4000000004,821390.1549999993,SCISTW
FGJ4002147,junction,-14.851855430961619,839246.6358000003,820777.3177000005,SCISTW
FGJ4002148,junction,-21.62417207621573,839284.3899999997,820445.0629999992,SCISTW
FGJ4002160,junction,-8.096419780151683,839220.2029999997,821094.6089999992,SCISTW
FGJ4002161,junction,-7.8477868287705626,839219.7889999999,821099.5930000003,SCISTW
FGJ4002162,junction,-9.442774431599169,839225.6500000004,821029.0199999996,SCISTW
FGJ4002163,junction,-10.183698615525696,839225.6220000004,820996.6119999997,SCISTW
FGJ4002164,junction,-11.592015195182261,839235.1730000004,820927.9729999993,SCISTW
FGJ4002165,junction,-13.210653367081582,839239.7510000002,820855.9460000005,SCISTW
FGJ4002166,junction,-18.574673335165567,839268.6699999999,820586.8460000008,SCISTW
FGJ4002167,junction,-18.899006687496644,839269.4576000003,820577.6749000009,SCISTW
FGJ4002180,junction,-23.83632798205341,839294.2050000001,820340.3660000004,SCISTW
FGJ4002181,junction,-25.401377280199522,839300.7400000002,820271.6740000006,SCISTW
FGJ4002182,junction,-25.659670657385902,839301.2649999997,820266.1620000005,SCISTW
FGJ4002183,junction,-27.428325157378634,839303.642,820176.9039999992,SCISTW
FGJ4002184,junction,-28.116288279794375,839307.7319999998,820147.6940000001,SCISTW
FGJ4002201,junction,-43.42682651503511,839847.3190000001,819758.9529999997,SCISTW
FGJ4002203,junction,-55.13452350035231,840282.1129999999,819435.7149999999,SCISTW
FGJ4002204,junction,-56.24582062142775,840317.8619999997,819396.8680000007,SCISTW
FGJ4002205,junction,-64.31685503573924,840565.256,819150.7819999997,SCISTW
FGJ4002301,junction,29.883722915044657,835839.0599999996,824818.3430000003,Sha_Tin_STW
FGJ4002302,junction,30.70408081537567,835824.2249999996,824802.216,Sha_Tin_STW
FGJ4002303,junction,30.495349429420322,835812.0049999999,824800.3960999995,Sha_Tin_STW
FGJ4002321,junction,38.39014060020847,836203.7350000003,825030.0069999993,Sha_Tin_STW
FGJ4002322,junction,39.647691186490846,836213.3260000004,825011.1109999996,Sha_Tin_STW
FGJ4002323,junction,40.81060284774389,836221.4069999997,824995.2029999997,Sha_Tin_STW
FGJ4002324,junction,36.800758017349445,836260.5729999999,825019.6549999993,Sha_Tin_STW
FGJ4002346,junction,17.390782394648156,838902.699,826396.9649999999,Sha_Tin_STW
FGJ4002360,junction,66.78532841163691,840587.1370000001,827146.852,Sha_Tin_STW
FGJ4002381,junction,35.60257940458429,839391.4390000002,826597.1060000006,Sha_Tin_STW
FGJ4002382,junction,31.30589112149686,839375.5489999996,826602.6640000008,Sha_Tin_STW
FGJ4002384,junction,25.802402938933696,839398.7050000001,826634.4690000005,Sha_Tin_STW
FGJ4002385,junction,25.522721260282577,839383.8420000002,826627.6649999991,Sha_Tin_STW
FGJ4002386,junction,25.47038471871421,839381.1569999997,826626.4940000009,Sha_Tin_STW
FGJ4002387,junction,25.15176105147101,839372.9110000003,826622.8650000002,Sha_Tin_STW
FGJ4002420,junction,-7.223852067148595,838653.8839999996,827867.8249999993,Sha_Tin_STW
FGJ4002444,junction,42.11157822856826,835361.3859999999,826438.8249999993,Sha_Tin_STW
FGJ4002445,junction,41.98164286717237,835368.1169999996,826441.4690000005,Sha_Tin_STW
FGJ4002446,junction,41.58786546719881,835381.1859999998,826446.2329999991,Sha_Tin_STW
FGJ4002447,junction,113.42033462104993,835291.9079999998,826494.8110000007,Sha_Tin_STW
FGJ4002448,junction,111.70192085978547,835303.5140000004,826477.2860000003,Sha_Tin_STW
FGJ4002449,junction,44.66863472161605,835371.6339999996,826481.7139999997,Sha_Tin_STW
FGJ4002450,junction,40.47007525645768,835323.0590000004,826575.9480000008,Sha_Tin_STW
FGJ4002451,junction,45.148777760695594,835364.0820000004,826478.8809999991,Sha_Tin_STW
FGJ4002452,junction,44.952611499973194,835366.1540000001,826479.659,Sha_Tin_STW
FGJ4002453,junction,73.65331946861218,835336.9160000002,826468.6659999993,Sha_Tin_STW
FGJ4002454,junction,73.6260574575733,835338.4340000004,826469.2579999994,Sha_Tin_STW
FGJ4002455,junction,39.54012896453795,835415.6780000003,826412.9489999991,Sha_Tin_STW
FGJ4002480,junction,36.39293778571323,842774.3020000001,832097.7190000005,Sha_Tin_STW
FGJ4002500,junction,35.88583102701048,842798.6519999998,832115.0380000006,Sha_Tin_STW
FGJ4002520,junction,35.96970534685916,842782.4620000003,832103.7136000004,Sha_Tin_STW
FGJ4002521,junction,35.15265770579207,842770.9900000002,832126.0429999996,Sha_Tin_STW
FGJ4002522,junction,35.216734690291794,842773.2400000002,832123.2469999995,Sha_Tin_STW
FGJ4002544,junction,39.04519080627905,842671.5,832012.2569999993,Sha_Tin_STW
FGJ4002545,junction,39.01806565142779,842673.068,832013.659,Sha_Tin_STW
FGJ4002546,junction,39.27897969630312,842643.6540000001,832006.9140000008,Sha_Tin_STW
FGJ4002548,junction,39.095747396041155,842652.8310000002,832015.4570000004,Sha_Tin_STW
FGJ4002549,junction,38.90284199805055,842661.1320000002,832023.3640000001,Sha_Tin_STW
FGJ4002550,junction,38.864147127011,842662.7199999997,832024.8039999995,Sha_Tin_STW
FGJ4002551,junction,38.71134847012401,842643.4029999999,832027.409,Sha_Tin_STW
FGJ4002552,junction,38.58145679566857,842649.2189999996,832032.8230000008,Sha_Tin_STW
FGJ4002553,junction,38.920380342428615,842627.2769999998,832032.1510000005,Sha_Tin_STW
FGJ4002555,junction,38.776269202519686,842633.7719999999,832038.0189999994,Sha_Tin_STW
FGJ4002556,junction,38.604728013420974,842639.1940000001,832044.2960000001,Sha_Tin_STW
FGJ4002560,junction,38.414260906186946,842643.0640000002,832048.2019999996,Sha_Tin_STW
FGJ4002580,junction,38.445145849689304,842696.835,832035.1699999999,Sha_Tin_STW
FGJ4002581,junction,38.36653102700348,842699.9950000001,832038.1669999994,Sha_Tin_STW
FGJ4002600,junction,38.13731520962648,842709.2819999997,832047.7559999991,Sha_Tin_STW
FGJ4002601,junction,38.097856558963755,842711.2999999998,832048.966,Sha_Tin_STW
FGJ4002602,junction,38.33081146363493,842679.432,832039.9820000008,Sha_Tin_STW
FGJ4002603,junction,38.06866855428084,842686.932,832047.2909999993,Sha_Tin_STW
FGJ4002604,junction,37.85274906110547,842689.9280000003,832049.9900000002,Sha_Tin_STW
FGJ4002605,junction,37.19646255170993,842669.335,832051.2620000001,Sha_Tin_STW
FGJ4002606,junction,36.91735421025051,842679.9390000002,832060.9260000009,Sha_Tin_STW
FGJ4002607,junction,37.67465129451568,842658.7549999999,832062.5040000007,Sha_Tin_STW
FGJ4002608,junction,37.29481181229585,842667.4409999996,832070.773,Sha_Tin_STW
FGJ4002609,junction,36.56977748020354,842681.0089999996,832083.3129999992,Sha_Tin_STW
FGJ4002640,junction,13.162091749825201,841951.5279999999,831392.9949999992,Sha_Tin_STW
FGJ4002710,junction,8.309513123871888,838154.0630000001,828466.8149999995,Sha_Tin_STW
FGJ4002711,junction,8.35758073874992,838154.8470000001,828464.1539999992,Sha_Tin_STW
FGJ4002712,junction,8.566448479313951,838155.6399999997,828461.4700000007,Sha_Tin_STW
FGJ4002713,junction,3.8714963098091277,838149.9749999996,828480.4130000006,Sha_Tin_STW
FGJ4002714,junction,3.905328842955343,838150.5719999997,828478.5759999994,Sha_Tin_STW
FGJ4002715,junction,3.497060443055451,838146.1299999999,828493.1400000006,Sha_Tin_STW
FGJ4002717,junction,8.188214254902483,838152.0590000004,828473.6640000008,Sha_Tin_STW
FGJ4002740,junction,25.93980225543906,839405.6509999996,826637.6339999996,Sha_Tin_STW
FGJ4002800,junction,14.722972240098546,837554.0279999999,825939.2459999993,Sha_Tin_STW
FGJ4002820,junction,56.01023417019344,836628.6849999996,826847.2679999992,Sha_Tin_STW
FGJ4002821,junction,55.96979782257614,836629.9009999996,826845.3479999993,Sha_Tin_STW
FGJ4002822,junction,55.64913533818263,836635.1849999996,826836.8839999996,Sha_Tin_STW
FGJ4002823,junction,23.481276756345522,836649.2889999999,826583.6799999997,Sha_Tin_STW
FGJ4002824,junction,21.392809791614145,836704.5899999999,826557.4570000004,Sha_Tin_STW
FGJ4002825,junction,20.94512772674615,836711.71,826555.966,Sha_Tin_STW
FGJ4002826,junction,27.813326004872657,836698.125,826539.7530000005,Sha_Tin_STW
FGJ4002827,junction,27.64484406948303,836698.7889999999,826539.6309999991,Sha_Tin_STW
FGJ4002828,junction,27.62729430959644,836699.7450000001,826539.4539999999,Sha_Tin_STW
FGJ4002829,junction,21.016625503251376,836702.9069999997,826538.7960000001,Sha_Tin_STW
FGJ4002830,junction,20.854908683701275,836703.0889999997,826538.7550000008,Sha_Tin_STW
FGJ4002831,junction,20.65135991212745,836705.6050000004,826538.1950000003,Sha_Tin_STW
FGJ4002832,junction,20.649554840707548,836705.6909999996,826538.1750000007,Sha_Tin_STW
FGJ4002833,junction,21.91712908928658,836681.6710000001,826560.0130000003,Sha_Tin_STW
FGJ4002840,junction,7.683595076441483,837346.4340000004,827249.7369999997,Sha_Tin_STW
FGJ4002841,junction,7.619854709962125,837349.5369999995,827251.5580000002,Sha_Tin_STW
FGJ4002842,junction,11.111525513873874,837264.2630000003,827296.8609999996,Sha_Tin_STW
FGJ4002901,junction,33.63496746307452,842745.2929999996,832189.6809999999,Sha_Tin_STW
FGJ4002902,junction,35.271752701275176,842748.5369999995,832129.6370000001,Sha_Tin_STW
FGJ4002960,junction,32.47772026875825,829155.5609999998,826011.2320000008,SCISTW
FGJ4002980,junction,28.196538609623214,829316.3499999996,825917.4890000001,SCISTW
FGJ4003000,junction,6.751005718018412,829450.9670000002,822473.4700000007,SCISTW
FGJ4003100,junction,7.862304719083046,845704.0010000002,826595.0,Sai_Kung_STW
FGJ4003200,junction,37.25182779989119,842667.1279999996,832049.1319999993,Sha_Tin_STW
FGJ4003201,junction,38.45707322230261,842654.8219999997,832038.0280000009,Sha_Tin_STW
FGJ4003202,junction,38.88533874056371,842628.733,832033.4350000005,Sha_Tin_STW
FGJ4003220,junction,16.735349429420324,836354.0089999996,825700.5140000004,Sha_Tin_STW
FGJ4003260,junction,-46.98753652917048,839994.1730000004,819696.8239999991,SCISTW
FGJ4003300,junction,26.257126299786268,836007.8849999998,825014.1459999997,Sha_Tin_STW
FGJ4003341,junction,-57.31650576462023,840349.6540000001,819370.0439999998,SCISTW
FGJ4003360,junction,-63.42831183798226,840550.1490000002,819179.3829999994,SCISTW
FGJ4003380,junction,-70.08432560471027,840732.1799999997,818934.2799999993,SCISTW
FGJ4003400,junction,-1.41,840733.7029999997,818936.0059999991,SCISTW
FGJ4003420,junction,9.21038461251796,829429.8739999998,822225.1280000005,SCISTW
FGJ4003421,junction,3.960384612517961,829329.6950000003,822308.6410000008,SCISTW
FGJ4003422,junction,3.5820353519320265,829364.8480000002,822388.2579999994,SCISTW
FGJ4003440,junction,5.333759026487131,829173.2609999999,822238.3509999998,SCISTW
FGJ4003600,junction,45.03368076369699,835364.6550000003,826463.3200000003,Sha_Tin_STW
FGJ4003620,junction,-1.08,840565.7240000004,819193.0720000006,SCISTW
FGJ4003642,junction,16.214142456797127,840096.3509999998,820806.1649999991,SCISTW
FGJ4003660,junction,0.49,839971.3020000001,819672.523,SCISTW
FGJ4003662,junction,2.9699999999999998,839834.4009999996,819604.7579999994,SCISTW
FGJ4003663,junction,-74.02881159350201,840887.3439999996,818811.6919999998,SCISTW
FGJ4003680,junction,-51.69533961657778,840170.6919999998,819556.2320000008,SCISTW
FGJ4003681,junction,3.51353318195409,840901.1960000005,818840.7589999996,SCISTW
FGJ4003700,junction,-58.01238251106989,840370.9359999998,819348.9639999997,SCISTW
FGJ4003701,junction,-58.8454681229737,840387.744,819337.5500000007,SCISTW
FGJ4003720,junction,-38.60220587841772,839623.8109999998,819765.7100000009,SCISTW
FGJ4003722,junction,-39.581321246411335,839668.5999999996,819759.5089999996,SCISTW
FGJ4003723,junction,-40.74565397021248,839725.0880000005,819755.8049999997,SCISTW
FGJ4003780,junction,30.76256451655429,835827.4330000002,824802.6699999999,Sha_Tin_STW
FGJ4003781,junction,30.642028309125664,835820.773,824801.7290000003,Sha_Tin_STW
FGJ4003900,junction,18.782954966842667,845003.1050000004,826227.0510000009,Sai_Kung_STW
FGJ4004020,junction,29.332259207601844,835800.1140000001,824812.6219999995,Sha_Tin_STW
FGJ4004060,junction,-6.8418855631304405,834807.466,820387.7210000008,SCISTW
FGJ4004100,junction,3.9549049628696675,834089.5580000002,820517.2550000008,SCISTW
FGJ4004181,junction,24.477917523489538,836897.5949999997,825390.5460000001,Sha_Tin_STW
FGJ4004200,junction,87.97918750753712,840323.5810000002,821699.7510000002,SCISTW
FGJ4004220,junction,5.566065759033232,842597.5800000001,817107.3369999994,SCISTW
FGJ4004280,junction,-58.51254725619841,840378.5930000003,819342.2799999993,SCISTW
FGJ4004320,junction,39.44970022558307,838739.3930000002,822664.8530000001,SCISTW
FGJ4004321,junction,55.3157971060495,838890.1200000001,822668.9710000008,SCISTW
FGJ4004341,junction,24.55829386171615,836872.4359999998,825377.4910000004,Sha_Tin_STW
FGJ4004342,junction,24.175349429420322,836862.3509999998,825377.5710000005,Sha_Tin_STW
FGJ4004343,junction,5.733007839650985,839195.6469999999,826552.227,Sha_Tin_STW
FGJ4004344,junction,5.977347305492787,839147.2379999999,826538.1500000004,Sha_Tin_STW
FGJ4004360,junction,37.63534942942033,836736.5369999995,825174.9360000007,Sha_Tin_STW
FGJ4004380,junction,37.40433788799265,836761.6239999998,825198.5969999991,Sha_Tin_STW
FGJ4004420,junction,10.32164988945297,837777.0920000002,827668.0930000003,Sha_Tin_STW
FGJ4004421,junction,10.20164988945297,837782.4670000002,827672.6960000005,Sha_Tin_STW
FGJ4004422,junction,10.081649889452969,837783.551,827673.6239999998,Sha_Tin_STW
FGJ4004500,junction,3.25,829591.5820000004,822881.9670000002,SCISTW
FGJ4004501,junction,4.6420353519320265,829251.648,822203.0940000005,SCISTW
FGJ4004503,junction,9.550384612517961,829424.8300000001,822056.9199999999,SCISTW
FGJ4004504,junction,9.770384612517962,829471.142,821826.4609999992,SCISTW
