node,type,invert_elev,x,y,catchment
MH4399523289,junction,170.42600000000002,-79.2702819,43.7376781,WWTP1
MH4399524160,junction,161.227,-79.2594826,43.7376615,WWTP4
MH4399524798,junction,156.44500000000002,-79.2515349,43.7376401,WWTP4
MH4399595169,junction,168.8958545938041,-79.6193641,43.7378466,WWTP3
MH4399600263,junction,129.984,-79.5561251,43.7379085,WWTP3
MH4399602852,junction,141.65,-79.5239879,43.7379192,WWTP3
MH4399622089,junction,-10.698217703320273,-79.2851684,43.737716,WWTP1
MH4399699627,junction,150.93924735469017,-79.5640217,43.737901,WWTP3
MH4399805670,junction,173.807,-79.4889992,43.7379384,WWTP3
MH4399814790,junction,156.644,-79.3757735,43.7378759,WWTP1
MH4399823428,junction,170.75529651672923,-79.2685504,43.7377063,WWTP1
MH4399827065,junction,162.602,-79.2233903,43.7376011,WWTP4
MH4399926972,junction,160.398,-79.2245486,43.7376147,WWTP4
MH4399928277,junction,393.1636007798068,-79.2083494,43.7375788,WWTP4
MH4400004220,junction,160.62,-79.5070043,43.7379623,WWTP3
MH4400016181,junction,142.8,-79.3585059,43.7378668,WWTP1
MH4400027445,junction,155.77727280592606,-79.2186948,43.7376258,WWTP4
MH4400109645,junction,182.4755637981996,-79.439647,43.7379523,WWTP1
MH4400109922,junction,180.95799644452805,-79.4362054,43.7379477,WWTP1
MH4400110207,junction,179.60399999999996,-79.4326784,43.7379518,WWTP1
MH4400115564,junction,137.23,-79.3661631,43.7378885,WWTP1
MH4400127158,junction,164.35327280592603,-79.2222398,43.7376289,WWTP4
MH4400202285,junction,141.17000000000002,-79.5310186,43.7379681,WWTP3
MH4400204910,junction,169.77,-79.4984296,43.7379776,WWTP3
MH4400207717,junction,191.01,-79.4635816,43.7379728,WWTP1
MH4400210711,junction,180.77820994638347,-79.42641,43.7379567,WWTP1
MH4400211238,junction,178.41487918626476,-79.4198724,43.737948,WWTP1
MH4400211287,junction,177.97687918626477,-79.4192592,43.7379514,WWTP1
MH4400214167,junction,151.32,-79.3835144,43.7379197,WWTP1
MH4400219805,junction,141.93,-79.3135198,43.7378218,WWTP1
MH4400298843,junction,149.12300000000002,-79.5737581,43.737955,WWTP3
MH4400314914,junction,155.941,-79.3742382,43.7379118,WWTP1
MH4400320125,junction,154.48999999999995,-79.3095506,43.7378266,WWTP1
MH4400327339,junction,157.44327280592606,-79.2199883,43.7376377,WWTP4
MH4400400027,junction,137.791,-79.5590507,43.7379749,WWTP3
MH4400401690,junction,132.41400000000002,-79.5384119,43.7379892,WWTP3
MH4400411376,junction,175.323,-79.4181619,43.7379663,WWTP2
MH4400425091,junction,159.511,-79.248205,43.7376626,WWTP4
MH4400425510,junction,154.549,-79.2426976,43.7377036,WWTP4
MH4400518028,junction,132.201,-79.3355832,43.7378874,WWTP1
MH4400524696,junction,155.143,-79.2527968,43.7377286,WWTP4
MH4400599981,junction,143.30100000000004,-79.5596187,43.7379856,WWTP3
MH4400619574,junction,137.16,-79.3163849,43.7378631,WWTP1
MH4400619940,junction,147.47,-79.3118477,43.7378574,WWTP1
MH4400699090,junction,147.005,-79.5706838,43.7379877,WWTP3
MH4400699492,junction,144.878,-79.5656916,43.7379935,WWTP3
MH4400701104,junction,130.96,-79.5456797,43.7380129,WWTP3
MH4400710205,junction,179.44399999999996,-79.432693,43.7380023,WWTP1
MH4400711377,junction,177.12887918626475,-79.4181497,43.7379934,WWTP1
MH4400726670,junction,161.24200000000002,-79.2282779,43.7376806,WWTP4
MH4400812734,junction,124.28,-79.4013031,43.7379893,WWTP1
MH4400827722,junction,157.39600000000002,-79.2152452,43.7376548,WWTP4
MH4400909035,junction,186.23399644452806,-79.4472273,43.73803,WWTP1
MH4400909336,junction,184.20299644452803,-79.4434861,43.7380263,WWTP1
MH4400911176,junction,178.56787918626475,-79.420637,43.7380144,WWTP1
MH4400914957,junction,155.598,-79.3737035,43.7379721,WWTP1
MH4400915650,junction,139.24,-79.3650959,43.7379635,WWTP1
MH4400924844,junction,157.173,-79.2509715,43.7377622,WWTP4
MH4400927610,junction,154.174,-79.2166218,43.737701,WWTP4
MH4401000306,junction,129.667,-79.5555836,43.7380318,WWTP3
MH4401017390,junction,136.10500000000002,-79.3434939,43.7379382,WWTP1
MH4401020883,junction,161.934,-79.3001409,43.7378724,WWTP1
MH4401021563,junction,164.491,-79.291703,43.7378584,WWTP1
MH4401022528,junction,158.78300000000002,-79.2797155,43.737837,WWTP1
MH4401023528,junction,169.84129651672924,-79.2673042,43.7378079,WWTP1
MH4401095920,junction,169.72164459627984,-79.6100403,43.7379955,WWTP3
MH4401111585,junction,176.54287918626477,-79.4155645,43.7380225,WWTP1
MH4401197267,junction,160.1797568219857,-79.5933154,43.7380154,WWTP3
MH4401201737,junction,132.864,-79.5378285,43.7380611,WWTP3
MH4401210141,junction,179.22399999999996,-79.4334868,43.7380449,WWTP1
MH4401211168,junction,179.32487918626475,-79.4207464,43.7380433,WWTP1
MH4401215763,junction,140.6,-79.3636991,43.737984,WWTP1
MH4401216388,junction,143.78,-79.3559361,43.7379727,WWTP1
MH4401219102,junction,133.701,-79.3222497,43.7379241,WWTP1
MH4401222075,junction,-2.390466313077276,-79.2853422,43.7378612,WWTP1
MH4401226771,junction,160.816,-79.2270436,43.7377344,WWTP4
MH4401296535,junction,164.45274707283434,-79.6024009,43.7380182,WWTP3
MH4401304449,junction,166.22,-79.5041509,43.7380775,WWTP3
MH4401311480,junction,176.84687918626477,-79.4168633,43.7380431,WWTP1
MH4401317928,junction,131.28300000000002,-79.3368163,43.7379618,WWTP1
MH4401323087,junction,166.759,-79.272755,43.7378375,WWTP1
MH4401399147,junction,146.417,-79.5699756,43.7380519,WWTP3
MH4401405889,junction,175.6684704979982,-79.4862824,43.7380804,WWTP3
MH4401411707,junction,172.887,-79.4140454,43.7380553,WWTP1
MH4401505282,junction,129.24869591967533,-79.493814,43.7380937,WWTP3
MH4401509769,junction,181.3375637981996,-79.4381143,43.7380751,WWTP1
MH4401511289,junction,178.99587918626477,-79.4192407,43.7380638,WWTP1
MH4401512622,junction,133.501,-79.4026893,43.7380491,WWTP1
MH4401597756,junction,156.608081446736,-79.5872407,43.7380569,WWTP3
MH4401611239,junction,179.12487918626476,-79.4198652,43.7380745,WWTP1
MH4401622849,junction,164.30200000000002,-79.2757355,43.7378813,WWTP1
MH4401694836,junction,180.0878545938041,-79.6234954,43.7380342,WWTP3
MH4401696979,junction,162.3627568219857,-79.5968972,43.7380639,WWTP3
MH4401697844,junction,155.2664177757984,-79.5861484,43.7380726,WWTP3
MH4401704809,junction,170.49,-79.4996901,43.7381083,WWTP3
MH4401725015,junction,157.329,-79.2488288,43.7378313,WWTP4
MH4401728333,junction,393.65060077980684,-79.2076532,43.7377385,WWTP4
MH4401802810,junction,141.326,-79.5245083,43.7381165,WWTP3
MH4401821881,junction,157.954,-79.287775,43.7379015,WWTP1
MH4401822429,junction,158.374,-79.2809445,43.7378927,WWTP1
MH4401822624,junction,160.953,-79.2785306,43.7379011,WWTP1
MH4401899766,junction,147.34300000000005,-79.5622879,43.7381032,WWTP3
MH4401900554,junction,127.665,-79.5525126,43.7381187,WWTP3
MH4401925143,junction,157.89600000000002,-79.2473183,43.737839,WWTP4
MH4401998769,junction,149.693,-79.5746763,43.7381011,WWTP3
MH4402001830,junction,136.4,-79.5366652,43.7381276,WWTP3
MH4402004282,junction,163.29,-79.5062304,43.7381354,WWTP3
MH4402009374,junction,184.3855637981996,-79.443016,43.7381241,WWTP1
MH4402016794,junction,141.073,-79.3509002,43.7380404,WWTP1
MH4402021400,junction,161.33757490724133,-79.2937158,43.7379468,WWTP1
MH4402098457,junction,154.37425188487322,-79.5785498,43.738106,WWTP3
MH4402098586,junction,151.577,-79.5769458,43.7381103,WWTP3
MH4402100343,junction,129.38800000000003,-79.5551288,43.7381298,WWTP3
MH4402105745,junction,174.237,-79.4880679,43.7381431,WWTP3
MH4402111585,junction,176.53287918626478,-79.4155608,43.7381167,WWTP1
MH4402197296,junction,160.0037568219857,-79.5929597,43.7381072,WWTP3
MH4402205925,junction,176.17847049799818,-79.4858351,43.7381524,WWTP3
MH4402215388,junction,-18.95781170770397,-79.368358,43.7380825,WWTP1
MH4402216627,junction,142.21800000000002,-79.3529751,43.7380647,WWTP1
MH4402216907,junction,138.643,-79.3494931,43.7380614,WWTP1
MH4402218004,junction,132.05100000000002,-79.3358815,43.7380371,WWTP1
MH4402227511,junction,155.35627280592607,-79.2178307,43.7378202,WWTP4
MH4402228670,junction,389.1366914492163,-79.2034667,43.7377654,WWTP4
MH4402295259,junction,168.6218545938041,-79.6182513,43.7380984,WWTP3
MH4402300051,junction,135.84300000000002,-79.5587582,43.7381491,WWTP3
MH4402303306,junction,142.48,-79.5183483,43.7381631,WWTP3
MH4402317950,junction,131.743,-79.3365427,43.7380458,WWTP1
MH4402319707,junction,138.75,-79.31474,43.7380189,WWTP1
MH4402326272,junction,158.86,-79.2332358,43.7378548,WWTP4
MH4402528483,junction,388.84669144921634,-79.205792,43.7378049,WWTP4
MH4402616688,junction,141.77,-79.3522118,43.738095,WWTP1
MH4402623191,junction,168.899,-79.2714868,43.7379578,WWTP1
MH4402624903,junction,157.572,-79.2502303,43.7379224,WWTP4
MH4402697536,junction,156.76569625250687,-79.5899754,43.7381556,WWTP3
MH4402702368,junction,141.69,-79.5299965,43.7381932,WWTP3
MH4402718763,junction,132.993,-79.3264586,43.7380657,WWTP1
MH4402727830,junction,157.993,-79.213893,43.7378172,WWTP4
MH4402815501,junction,137.53,-79.3669538,43.7381308,WWTP1
MH4402818341,junction,-101.40811396812914,-79.3316894,43.738087,WWTP1
MH4402901050,junction,129.16,-79.5463533,43.738212,WWTP3
MH4402912384,junction,141.09,-79.4056521,43.7381761,WWTP1
MH4402912506,junction,134.42000000000002,-79.4041365,43.7381759,WWTP1
MH4402923820,junction,168.292,-79.2636764,43.7379713,WWTP4
MH4402999774,junction,146.93200000000004,-79.5621996,43.7382028,WWTP3
MH4403020021,junction,151.32,-79.3108399,43.7380727,WWTP1
MH4403023178,junction,168.57,-79.2716462,43.738,WWTP1
MH4403110029,junction,179.62799644452807,-79.4348846,43.7382191,WWTP1
MH4403221557,junction,163.263,-79.2917717,43.7380518,WWTP1
MH4403224787,junction,155.774,-79.2516728,43.7379774,WWTP4
MH4403225597,junction,152.8674355265318,-79.2416159,43.737947,WWTP4
MH4403320690,junction,163.226,-79.3025348,43.738082,WWTP1
MH4403426752,junction,160.27800000000002,-79.2272724,43.7379261,WWTP4
MH4403427148,junction,163.27127280592603,-79.2223621,43.7379247,WWTP4
MH4403499058,junction,146.987,-79.5710827,43.73824,WWTP3
MH4403520587,junction,163.303,-79.3038253,43.7380909,WWTP1
MH4403523597,junction,167.91529651672923,-79.2664437,43.7380285,WWTP1
MH4403525609,junction,153.232,-79.2414648,43.7379753,WWTP4
MH4403598372,junction,152.61,-79.5795938,43.7382438,WWTP3
MH4403601066,junction,129.38,-79.546154,43.7382693,WWTP3
MH4403604780,junction,170.74,-79.500044,43.7382857,WWTP3
MH4403605994,junction,176.74447049799818,-79.4849767,43.7382783,WWTP3
MH4403610290,junction,180.316,-79.431644,43.7382602,WWTP1
MH4403610819,junction,179.94020994638348,-79.425527,43.7381543,WWTP1
MH4403610819A,junction,179.56020994638345,-79.4246246,43.7383519,WWTP1
MH4403698691,junction,150.084,-79.5756357,43.7382562,WWTP3
MH4403700391,junction,129.27200000000002,-79.5545389,43.7382749,WWTP3
MH4403711886,junction,170.639,-79.4118334,43.7382556,WWTP1
MH4403720974,junction,161.34300000000002,-79.2990061,43.7381069,WWTP1
MH4403723419,junction,170.53329651672922,-79.268621,43.7380486,WWTP1
MH4403726763,junction,158.749,-79.2271345,43.7379586,WWTP4
MH4403728097,junction,156.076,-79.2105817,43.7379216,WWTP4
MH4403809127,junction,185.85899644452806,-79.4460825,43.7382847,WWTP1
MH4403812527,junction,134.08,-79.4038654,43.738264,WWTP1
MH4403817819,junction,131.776,-79.3381667,43.7381898,WWTP1
MH4403823208,junction,169.204,-79.2712777,43.7380688,WWTP1
MH4403825869,junction,157.096,-79.2382376,43.7380267,WWTP4
MH4403902874,junction,141.34,-79.5237079,43.7383044,WWTP3
MH4403904037,junction,159.87,-79.5092776,43.7383046,WWTP3
MH4403904344,junction,165.39,-79.5054547,43.7383074,WWTP3
MH4403915048,junction,155.001,-79.3725707,43.7382382,WWTP1
MH4403924487,junction,155.808,-79.2554015,43.7380467,WWTP4
MH4403925212,junction,156.93200000000002,-79.2464275,43.7380331,WWTP4
MH4403999928,junction,144.63900000000004,-79.5602798,43.7382923,WWTP3
MH4404000103,junction,134.484,-79.5581123,43.738299,WWTP3
MH4404001210,junction,137.62,-79.5443636,43.7383062,WWTP3
MH4404019516,junction,136.65400000000002,-79.3171018,43.7381696,WWTP1
MH4404023778,junction,168.144,-79.2641946,43.7380735,WWTP4
MH4404028073,junction,157.74,-79.2109236,43.7379682,WWTP4
MH4404028343,junction,393.8556007798068,-79.2075241,43.7379414,WWTP4
MH4404095736,junction,170.93896411418027,-79.6123283,43.7382608,WWTP3
MH4404098178,junction,152.08,-79.5820053,43.7382907,WWTP3
MH4404098953,junction,141.406,-79.5723898,43.7382952,WWTP3
MH4404112010,junction,168.33,-79.4102847,43.7382931,WWTP1
MH4404127329,junction,156.66627280592604,-79.2200999,43.7379821,WWTP4
MH4404201140,junction,133.23,-79.5452347,43.7383298,WWTP3
MH4404216086,junction,141.71,-79.3596849,43.7382485,WWTP1
MH4404220358,junction,163.275,-79.3066622,43.7381694,WWTP1
MH4404299018,junction,145.207,-79.5715776,43.7383119,WWTP3
MH4404317358,junction,134.82,-79.3439,43.7382432,WWTP1
MH4404326868,junction,159.496,-79.2258415,43.7380093,WWTP4
MH4404328505,junction,388.6216914492163,-79.2055128,43.7379611,WWTP4
MH4404396022,junction,169.53964459627986,-79.608775,43.7382958,WWTP3
MH4404397068,junction,160.6707568219857,-79.5957901,43.7383038,WWTP3
MH4404405553,junction,172.167,-79.4904482,43.7383501,WWTP3
MH4404421661,junction,158.514,-79.2904891,43.7381449,WWTP1
MH4404422713,junction,161.776,-79.2774233,43.7381373,WWTP1
MH4404428710,junction,388.8406914492163,-79.2029759,43.7379651,WWTP4
MH4404497931,junction,154.5865484376013,-79.5850781,43.7383181,WWTP3
MH4404525257,junction,156.634,-79.2458209,43.7380476,WWTP4
MH4404603377,junction,144.91,-79.5174699,43.7383695,WWTP3
MH4404612596,junction,132.28,-79.4030138,43.7383325,WWTP1
MH4404620239,junction,159.45700000000002,-79.3081178,43.7382121,WWTP1
MH4404626356,junction,158.11,-79.2321914,43.7380641,WWTP4
MH4404696783,junction,162.9727568219857,-79.5993301,43.7383283,WWTP3
MH4404717088,junction,137.0746,-79.3472525,43.7382791,WWTP1
MH4404717645,junction,133.81,-79.3403297,43.7382701,WWTP1
MH4404800432,junction,128.89100000000002,-79.5540285,43.7383783,WWTP3
MH4404808742,junction,185.56300000000002,-79.4508606,43.7383779,WWTP1
MH4404817384,junction,134.58500000000004,-79.3435876,43.7382835,WWTP1
MH4404904696,junction,170.15,-79.5010921,43.7384018,WWTP3
MH4404911060,junction,179.99487918626477,-79.4220877,43.7383764,WWTP1
MH4404912639,junction,129.21800000000002,-79.4024808,43.7383611,WWTP1
MH4404925069,junction,158.6432686382266,-79.2481773,43.7381301,WWTP4
MH4404927722,junction,156.66400000000002,-79.2152473,43.7380147,WWTP4
MH4405001955,junction,137.92000000000002,-79.5351183,43.7383998,WWTP3
MH4405004604,junction,168.45000000000002,-79.502237,43.738407,WWTP3
MH4405009734,junction,181.9235637981996,-79.4385465,43.7383888,WWTP1
MH4405021016,junction,160.029,-79.2984891,43.7382246,WWTP1
MH4405107536,junction,191.29,-79.4658299,43.7384104,WWTP1
MH4405116173,junction,142.9,-79.3586079,43.7383313,WWTP1
MH4405116345,junction,144.93,-79.3564731,43.7383271,WWTP1
MH4405124045,junction,163.27800000000002,-79.2608862,43.7381651,WWTP4
MH4405126808,junction,159.22400000000002,-79.2265859,43.7380907,WWTP4
MH4405202945,junction,141.03,-79.5228282,43.7384255,WWTP3
MH4405209481,junction,183.3655637981996,-79.4416818,43.7384081,WWTP1
MH4405213693,junction,-96.09542859806297,-79.3893945,43.7383755,WWTP1
MH4405221339,junction,161.63657490724134,-79.2944747,43.7382423,WWTP1
MH4405222035,junction,-1.7669290142357255,-79.285832,43.7382227,WWTP1
MH4405323913,junction,167.064,-79.2625234,43.7381852,WWTP4
MH4405399569,junction,149.69924735469016,-79.5647458,43.7384203,WWTP3
MH4405425671,junction,154.40900000000002,-79.2407024,43.7381441,WWTP4
MH4405425882,junction,156.755,-79.2380334,43.7381627,WWTP4
MH4405516251,junction,143.26,-79.3576402,43.738365,WWTP1
MH4405523270,junction,169.67900000000003,-79.2705053,43.7382177,WWTP1
MH4405602739,junction,141.45000000000002,-79.5253878,43.7384609,WWTP3
MH4405612719,junction,122.38,-79.4014852,43.738422,WWTP1
MH4405702896,junction,141.18,-79.523442,43.7384701,WWTP3
MH4405705918,junction,176.44760012286113,-79.485919,43.7384688,WWTP3
MH4405710023,junction,180.37799644452807,-79.4349539,43.7384488,WWTP1
MH4405726500,junction,160.892,-79.2303928,43.73814,WWTP4
MH4405797510,junction,157.02927722809258,-79.5902963,43.7384337,WWTP3
MH4405814150,junction,152.09,-79.3837193,43.7384223,WWTP1
MH4405815689,junction,141.18,-79.3646096,43.7384002,WWTP1
MH4405897655,junction,156.588,-79.5884991,43.738448,WWTP3
MH4405900155,junction,133.981,-79.5574661,43.7384746,WWTP3
MH4405909718,junction,184.74699644452807,-79.4387439,43.7384707,WWTP1
MH4405909862,junction,181.61799644452805,-79.4369525,43.7384697,WWTP1
MH4405925588,junction,152.7394355265318,-79.2417481,43.7381725,WWTP4
MH4405925676,junction,154.567,-79.2406375,43.7381921,WWTP4
MH4405926954,junction,160.096,-79.2247755,43.7381595,WWTP4
MH4406004714,junction,172.24,-79.5008653,43.7385009,WWTP3
MH4406010612,junction,181.75020994638345,-79.4276503,43.7384717,WWTP1
MH4406012751,junction,122.06,-79.4010909,43.7384588,WWTP1
MH4406021718,junction,158.93200000000002,-79.2897698,43.7382998,WWTP1
MH4406099591,junction,149.45524735469016,-79.5644723,43.7384839,WWTP3
MH4406099692,junction,148.89624735469016,-79.5632125,43.738483,WWTP3
MH4406116408,junction,144.49,-79.3556848,43.7384196,WWTP1
MH4406122052,junction,-9.933481377653965,-79.2856205,43.7383069,WWTP1
MH4406123278,junction,170.27900000000005,-79.2703633,43.738231,WWTP1
MH4406127235,junction,158.69327280592603,-79.2212832,43.7381611,WWTP4
MH4406128041,junction,157.28900000000002,-79.2112917,43.7381559,WWTP4
MH4406198104,junction,152.312,-79.5829309,43.7384747,WWTP3
MH4406198628,junction,150.419,-79.5764185,43.7384777,WWTP3
MH4406204032,junction,160.24918851006365,-79.5093331,43.738515,WWTP3
MH4406205348,junction,156.06,-79.4929899,43.7385199,WWTP3
MH4406205348A,junction,146.93,-79.493804,43.7386279,WWTP3
MH4406212847,junction,122.68,-79.3998924,43.7384714,WWTP1
MH4406225598,junction,153.077,-79.241577,43.7382367,WWTP4
MH4406225716,junction,155.238,-79.2401269,43.7382214,WWTP4
MH4406309214,junction,184.79556379819962,-79.4450011,43.73851,WWTP1
MH4406310087,junction,178.904,-79.4341637,43.7385084,WWTP1
MH4406320109,junction,156.24,-79.3097462,43.7383713,WWTP1
MH4406320115,junction,157.20000000000002,-79.3096638,43.7383701,WWTP1
MH4406320868,junction,162.50400000000002,-79.3003255,43.7383482,WWTP1
MH4406321866,junction,157.741,-79.2879456,43.738323,WWTP1
MH4406412864,junction,124.99,-79.3996907,43.7384886,WWTP1
MH4406510919,junction,179.13020994638345,-79.4238307,43.7385198,WWTP1
MH4406512900,junction,124.75,-79.3992354,43.7384954,WWTP1
MH4406515149,junction,148.548,-79.3713172,43.7384753,WWTP1
MH4406521069,junction,159.543,-79.2978345,43.7383652,WWTP1
MH4406523438,junction,170.33829651672923,-79.2684159,43.7383091,WWTP1
MH4406526321,junction,158.53,-79.2326236,43.7382365,WWTP4
MH4406601520,junction,136.32,-79.5405184,43.7385407,WWTP3
MH4406604434,junction,167.23,-79.5043473,43.7385531,WWTP3
MH4406610082,junction,180.38,-79.4342269,43.7385365,WWTP1
MH4406617914,junction,131.08,-79.336994,43.7384365,WWTP1
MH4406626328,junction,158.41,-79.2325347,43.7382378,WWTP4
MH4406701195,junction,136.78,-79.5445516,43.7385481,WWTP3
MH4406705916,junction,176.53760012286114,-79.4859437,43.7385644,WWTP3
MH4406714256,junction,149.5,-79.3824058,43.7385024,WWTP1
MH4406725127,junction,156.8142686382266,-79.2474519,43.7382899,WWTP4
MH4406726943,junction,159.922,-79.2249112,43.7382242,WWTP4
MH4406804131,junction,162.08,-79.508103,43.7385681,WWTP3
MH4406822984,junction,166.96,-79.2740669,43.7383495,WWTP1
MH4406903097,junction,137.59,-79.5209469,43.7385753,WWTP3
MH4406903389,junction,145.14788940144587,-79.5173129,43.7385773,WWTP3
MH4406904926,junction,171.42000000000002,-79.4982345,43.7385785,WWTP3
MH4406912377,junction,136.9,-79.4057352,43.7385402,WWTP1
MH4406921209,junction,161.12757490724132,-79.2960908,43.7383902,WWTP1
MH4407009025,junction,186.66999644452807,-79.4473435,43.7385786,WWTP1
MH4407101727,junction,135.03,-79.5379484,43.7385904,WWTP3
MH4407102939,junction,140.89,-79.5229032,43.7385964,WWTP3
MH4407105020,junction,169.8,-79.4970715,43.7386004,WWTP3
MH4407116842,junction,139.114,-79.3503011,43.738504,WWTP1
MH4407197332,junction,159.2657568219857,-79.5925138,43.7385631,WWTP3
MH4407201429,junction,138.67000000000002,-79.5416515,43.7385951,WWTP3
MH4407203746,junction,152.97,-79.5128853,43.7386059,WWTP3
MH4407220783,junction,163.467,-79.3013814,43.7384312,WWTP1
MH4407296118,junction,169.32564459627986,-79.607585,43.7385528,WWTP3
MH4407301604,junction,136.74200000000002,-79.5394744,43.7386042,WWTP3
MH4407316479,junction,143.57,-79.3548068,43.7385261,WWTP1
MH4407322797,junction,163.77200000000002,-79.2763681,43.7383743,WWTP1
MH4407325714,junction,154.969,-79.240146,43.7383007,WWTP4
MH4407401296,junction,139.53,-79.5432981,43.7386115,WWTP3
MH4407412949,junction,124.32,-79.3986331,43.7385836,WWTP1
MH4407496868,junction,162.6337568219857,-79.5982733,43.7385813,WWTP3
MH4407498044,junction,152.549,-79.5836707,43.7385961,WWTP3
MH4407499870,junction,146.07800000000003,-79.5610079,43.7386042,WWTP3
MH4407508836,junction,185.03300000000002,-79.4496922,43.7386208,WWTP1
MH4407510655,junction,180.54020994638344,-79.4271148,43.7386088,WWTP1
MH4407513024,junction,122.29,-79.3977022,43.7385853,WWTP1
MH4407519745,junction,141.77,-79.3142653,43.7384862,WWTP1
MH4407519862,junction,144.25,-79.3128116,43.738483,WWTP1
MH4407522607,junction,161.74800000000002,-79.2787384,43.7384153,WWTP1
MH4407527505,junction,154.43327280592607,-79.2179391,43.738303,WWTP4
MH4407602799,junction,141.116,-79.5246355,43.7386436,WWTP3
MH4407605604,junction,172.457,-79.4898222,43.7386375,WWTP3
MH4407610131,junction,178.83399999999997,-79.43362,43.7386209,WWTP1
MH4407612122,junction,165.74900000000002,-79.4089005,43.7386031,WWTP1
MH4407627924,junction,157.764,-79.212726,43.7382749,WWTP4
MH4407696774,junction,163.574,-79.5994448,43.7385946,WWTP3
MH4407701380,junction,137.48,-79.5422605,43.7386427,WWTP3
MH4407705266,junction,129.93244948929063,-79.4940085,43.738655,WWTP3
MH4407705988,junction,180.73399999999998,-79.485056,43.7386542,WWTP3
MH4407720133,junction,158.78,-79.3094452,43.73849,WWTP1
MH4407723300,junction,170.22229651672924,-79.2701298,43.7384166,WWTP1
MH4407728576,junction,388.11569144921634,-79.2046311,43.738263,WWTP4
MH4407804764,junction,171.11,-79.5002461,43.7386562,WWTP3
MH4407814281,junction,150.87,-79.3820953,43.7386035,WWTP1
MH4407820465,junction,164.565,-79.3053578,43.7384767,WWTP1
MH4407824672,junction,154.84699999999998,-79.253093,43.7383855,WWTP4
MH4407824773,junction,156.844,-79.2518411,43.7383847,WWTP4
MH4407896120,junction,169.4352212840557,-79.6075608,43.73861,WWTP3
MH4407912377,junction,136.6,-79.4057362,43.7386307,WWTP1
MH4407923070,junction,167.32,-79.2729698,43.7384462,WWTP1
MH4407928333,junction,394.13860077980684,-79.2076532,43.7382929,WWTP4
MH4408117737,junction,131.89,-79.3391949,43.7385708,WWTP1
MH4408122702,junction,162.035,-79.2775525,43.7384646,WWTP1
MH4408200236,junction,130.30700000000002,-79.5564646,43.7386848,WWTP3
MH4408200533,junction,128.04,-79.552767,43.7386861,WWTP3
MH4408210967,junction,178.84020994638345,-79.4232387,43.7386752,WWTP1
MH4408215996,junction,142.54,-79.3608014,43.7386112,WWTP1
MH4408219159,junction,132.99099999999999,-79.3215296,43.738558,WWTP1
MH4408219630,junction,139.46,-79.3156889,43.7385452,WWTP1
MH4408222830,junction,163.946,-79.2759784,43.7384627,WWTP1
MH4408303143,junction,137.31,-79.5203696,43.738704,WWTP3
MH4408313162,junction,121.39,-79.395981,43.7386573,WWTP1
MH4408401172,junction,133.78,-79.5448398,43.7387049,WWTP3
MH4408401418,junction,138.27,-79.5417839,43.7387088,WWTP3
MH4408405881,junction,171.87999999999997,-79.4863788,43.7387127,WWTP3
MH4408409590,junction,182.8555637981996,-79.4403304,43.7387018,WWTP1
MH4408410682,junction,179.62020994638343,-79.4267763,43.7386887,WWTP1
MH4408415224,junction,135.323,-79.3703822,43.7386398,WWTP1
MH4408424132,junction,160.679,-79.259806,43.7384353,WWTP4
MH4408427317,junction,155.44727280592605,-79.2202625,43.7383671,WWTP4
MH4408599030,junction,145.265,-79.5714373,43.7386973,WWTP3
MH4408605641,junction,172.86700000000002,-79.4893608,43.7387339,WWTP3
MH4408625182,junction,155.99826863822662,-79.2467846,43.7384483,WWTP4
MH4408625390,junction,153.8284355265318,-79.2441846,43.7384433,WWTP4
MH4408700731,junction,-46.46185890971014,-79.5503095,43.7387263,WWTP3
MH4408701819,junction,137.92000000000002,-79.5368095,43.738732,WWTP3
MH4408702357,junction,141.92,-79.5301292,43.7387383,WWTP3
MH4408713087,junction,121.92,-79.3969198,43.7386907,WWTP1
MH4408797683,junction,156.061,-79.5881528,43.7387067,WWTP3
MH4408821274,junction,161.93157490724136,-79.2952856,43.7385641,WWTP1
MH4408917570,junction,133.47400000000002,-79.3412613,43.7386461,WWTP1
MH4409097658,junction,156.265,-79.5884664,43.7387309,WWTP3
MH4409110184,junction,178.60399999999998,-79.4329589,43.7387622,WWTP1
MH4409113230,junction,120.54,-79.3951468,43.7387276,WWTP1
MH4409197239,junction,159.73575682198572,-79.5936721,43.7387371,WWTP3
MH4409198641,junction,150.745,-79.5762647,43.738755,WWTP3
MH4409209313,junction,184.2485637981996,-79.4437745,43.7387746,WWTP1
MH4409210990,junction,180.36487918626477,-79.4229474,43.7387609,WWTP1
MH4409297631,junction,156.685,-79.5888012,43.7387522,WWTP3
MH4409316497,junction,142.56,-79.3545872,43.7387003,WWTP1
MH4409319909,junction,147.11,-79.3122201,43.7386388,WWTP1
MH4409320857,junction,162.21900000000005,-79.3004572,43.7386184,WWTP1
MH4409322504,junction,160.83100000000002,-79.2800165,43.7385781,WWTP1
MH4409323486,junction,169.99329651672923,-79.267818,43.7385521,WWTP1
MH4409400562,junction,128.168,-79.552418,43.7387945,WWTP3
MH4409410722,junction,178.99020994638343,-79.4262838,43.73878,WWTP1
MH4409417785,junction,131.61,-79.3385901,43.7386905,WWTP1
MH4409420177,junction,159.1,-79.308891,43.7386421,WWTP1
